Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
EX_tyrphetyr[e]	NaN	Inf	NaN	NaN	NaN
EX_tyrthr[e]	NaN	Inf	NaN	NaN	NaN
EX_tyrtrpphe[e]	NaN	Inf	NaN	NaN	NaN
EX_tyrtyr[e]	NaN	Inf	NaN	NaN	NaN
EX_tyrvalmet[e]	NaN	Inf	NaN	NaN	NaN
EX_valarggly[e]	NaN	Inf	NaN	NaN	NaN
EX_valhisasn[e]	NaN	Inf	NaN	NaN	NaN
EX_valleuphe[e]	NaN	Inf	NaN	NaN	NaN
EX_vallystyr[e]	NaN	Inf	NaN	NaN	NaN
EX_valphearg[e]	NaN	Inf	NaN	NaN	NaN
EX_valprotrp[e]	NaN	Inf	NaN	NaN	NaN
EX_valserarg[e]	NaN	Inf	NaN	NaN	NaN
EX_valtrpphe[e]	NaN	Inf	NaN	NaN	NaN
EX_valtrpval[e]	NaN	Inf	NaN	NaN	NaN
EX_valval[e]	NaN	Inf	NaN	NaN	NaN
EX_trpglyasp[e]	NaN	Inf	NaN	NaN	NaN
ALAARGCYSt	0.00	882838.16	-5.78	-23.59	12.04
ALAARGGLYt	0.00	812917.62	-5.78	-23.59	12.03
ALAASNLEUt	0.00	838442.63	-2.89	-20.70	14.93
ALAGLYLYSt	0.00	626684.13	-8.67	-26.49	9.14
ALAHISALAt	0.00	809009.94	-3.15	-20.97	14.66
ALALYSTHRt	0.00	656240.62	-5.78	-23.59	12.04
ARGALAALAt	0.00	793353.18	-5.73	-23.55	12.08
ARGALAPHEt	0.00	789704.09	-5.73	-23.55	12.08
ARGALATHRt	0.00	781593.73	-5.73	-23.55	12.08
ARGARGt	0.00	624050.22	-8.62	-26.43	9.19
ARGARGLYSt	0.00	767328.68	-11.51	-29.33	6.30
ARGARGMETt	0.00	812833.10	-8.62	-26.44	9.19
ARGCYSGLYt	0.00	765963.01	-5.73	-23.54	12.08
ARGCYSSERt	0.00	780074.04	-5.73	-23.54	12.08
ARGGLUGLUt	0.00	826863.67	0.06	-17.76	17.87
ARGGLUPROt	0.00	819504.03	-2.78	-20.60	15.03
ARGGLYGLYt	0.00	789178.23	-5.73	-23.54	12.08
ARGHISTHRt	0.00	897005.39	-4.81	-22.62	13.01
ARGLEUPHEt	0.00	792741.77	-5.73	-23.55	12.08
ARGLYSASPt	0.00	819623.70	-5.73	-23.55	12.08
ARGPHEARGt	0.00	775413.12	-8.63	-26.44	9.19
ARGPROMETt	0.00	770745.79	-5.51	-23.32	12.30
ARGPROTHRt	0.00	742997.95	-5.51	-23.32	12.30
ARGSERSERt	0.00	777279.28	-5.73	-23.54	12.08
ARGTYRVALt	0.00	792996.60	-5.72	-23.53	12.10
ARGVALCYSt	0.00	795661.49	-5.73	-23.54	12.08
ARGVALTRPt	0.00	792996.60	-5.73	-23.55	12.08
ASNASNARGt	0.00	1210984.85	-5.79	-23.61	12.02
ASNCYSCYSt	0.00	838299.10	-2.88	-20.69	14.94
ASNMETPROt	0.00	770737.19	-2.87	-20.69	14.94
ASNPHEASPt	0.00	806364.16	-0.00	-17.82	17.81
ASNPHECYSt	0.00	782041.57	-2.88	-20.70	14.93
ASNTYRGLYt	0.00	763988.05	-2.87	-20.69	14.94
ASNTYRPHEt	0.00	795744.50	-2.87	-20.69	14.94
ASNTYRTHRt	0.00	772715.20	-2.87	-20.68	14.94
ASPALAARGt	0.00	817577.45	-2.89	-20.70	14.92
ASPASNGLUt	0.00	794421.90	2.90	-14.91	20.71
ASPGLUt	0.00	495472.16	2.90	-14.91	20.71
ASPGLUPROt	0.00	651355.57	2.91	-14.90	20.72
ASPGLUTRPt	0.00	649177.38	2.90	-14.91	20.71
ASPHISCYSt	0.00	752314.53	-0.26	-18.07	17.56
ASPHISPROt	0.00	714746.22	-0.25	-18.06	17.57
ASPLYSGLUt	0.00	715748.01	0.01	-17.80	17.82
ASPLYSHISt	0.00	800522.39	-3.15	-20.97	14.66
ASPMETASPt	0.00	726594.11	2.89	-14.92	20.70
ASPPROLYSt	0.00	714728.05	-2.78	-20.59	15.03
ASPVALASNt	0.00	805178.56	0.00	-17.81	17.82
CYSASNMETt	0.00	820249.82	-2.86	-20.68	14.95
CYSASPPHEt	0.00	664190.91	0.03	-17.78	17.84
CYSCYSt	0.00	538841.93	-2.86	-20.67	14.95
CYSGLNMETt	0.00	821641.44	-2.86	-20.68	14.95
CYSGLUHISt	0.00	739978.20	-0.24	-18.05	17.58
CYSGLUTRPt	0.00	661416.24	0.03	-17.78	17.84
CYSLEUTHRt	0.00	672360.80	-2.87	-20.68	14.95
CYSSERMETt	0.00	718792.08	-2.86	-20.68	14.95
CYSTYRASNt	0.00	782041.57	-2.85	-20.66	14.96
GLNASNGLNt	0.00	1389153.73	-2.94	-20.75	14.88
GLNHISHISt	0.00	1042308.23	-2.05	-19.87	15.76
GLNHISLYSt	0.00	910818.46	2.12	-15.69	19.93
GLNLYSLYSt	0.00	815029.62	2.91	-14.91	20.72
GLNLYSTRPt	0.00	813189.55	-5.78	-23.59	12.03
GLNPROGLUt	0.00	788895.68	0.13	-17.68	17.95
GLNTRPGLUt	0.00	841504.78	0.01	-17.81	17.82
GLNTYRLEUt	0.00	835507.66	-2.87	-20.69	14.94
GLUARGLEUt	0.00	889884.95	-2.89	-20.70	14.93
GLUASNLEUt	0.00	812160.54	0.01	-17.81	17.82
GLUGLUt	0.00	466239.24	2.90	-14.91	20.71
GLUILELYSt	0.00	748246.75	-2.89	-20.70	14.93
GLULEUt	0.00	492808.23	0.01	-17.81	17.82
GLUMETt	0.00	547997.71	0.01	-17.80	17.82
GLUMETHISt	0.00	785384.19	-0.26	-18.07	17.55
GLUTHRt	0.00	483419.44	0.01	-17.81	17.82
GLUTHRLYSt	0.00	741206.47	-2.88	-20.70	14.93
GLUTRPALAt	0.00	663875.06	0.01	-17.81	17.82
GLYHISASNt	0.00	832938.32	-3.14	-20.96	14.67
GLYHISLYSt	0.00	734439.59	-6.04	-23.85	11.78
GLYLYSCYSt	0.00	644945.18	-5.77	-23.58	12.05
GLYLYSPHEt	0.00	641657.14	-5.77	-23.58	12.04
GLYTYRLYSt	0.00	655032.38	-5.76	-23.57	12.06
GLYVALHISt	0.00	741494.24	-3.14	-20.96	14.67
HISARGCYSt	0.00	887662.55	-5.98	-23.79	11.84
HISARGSERt	0.00	851093.44	-5.98	-23.79	11.83
HISASPt	0.00	590391.65	-0.20	-18.02	17.61
HISCYSCYSt	0.00	773349.94	-3.08	-20.89	14.73
HISGLNALAt	0.00	853846.83	-3.09	-20.90	14.73
HISGLUt	0.00	589397.46	-0.19	-18.00	17.62
HISGLUGLNt	0.00	880372.38	-0.19	-18.00	17.62
HISGLYLYSt	0.00	858607.88	-14.29	-32.10	3.53
HISHISLYSt	0.00	970790.80	-3.92	-21.74	13.89
HISLYSALAt	0.00	742178.52	-5.98	-23.79	11.84
HISLYSGLUt	0.00	808993.47	-3.08	-20.90	14.73
HISLYSILEt	0.00	782977.91	-5.98	-23.79	11.84
HISLYSTHRt	0.00	728580.09	-5.98	-23.79	11.84
HISLYSVALt	0.00	778126.53	-5.98	-23.79	11.84
HISMETt	0.00	638362.53	-1.90	-19.71	15.92
HISMETGLNt	0.00	880895.53	-3.09	-20.90	14.73
HISPHEARGt	0.00	865683.16	-5.98	-23.79	11.83
HISPROLYSt	0.00	718395.15	-5.67	-23.49	12.14
HISTRPHISt	0.00	1030501.54	-3.41	-21.22	14.41
ILEARGILEt	0.00	802417.08	-5.78	-23.60	12.03
ILEASNHISt	0.00	845609.16	-3.15	-20.97	14.66
ILEASPt	0.00	486438.45	-0.03	-17.84	17.79
ILEGLNGLUt	0.00	814860.80	0.01	-17.81	17.82
ILEGLYARGt	0.00	780022.49	-5.78	-23.60	12.03
ILEPROLYSt	0.00	634628.57	-5.67	-23.48	12.14
ILESERARGt	0.00	792975.76	-5.78	-23.59	12.03
ILETRPTYRt	0.00	775716.93	-2.87	-20.69	14.94
LEUALAARGt	0.00	781593.73	-5.78	-23.59	12.03
LEUASNASPt	0.00	804684.67	-0.00	-17.81	17.81
LEUASPLYSt	0.00	738291.57	-2.88	-20.70	14.93
LEULEUTRPt	0.00	778119.61	-2.89	-20.70	14.93
LEUPROt	0.00	496269.78	-2.76	-20.57	15.06
LEUPROARGt	0.00	744421.93	-5.65	-23.47	12.16
LEUSERTRPt	0.00	626999.84	-1.70	-19.51	16.11
LEUTRPt	0.00	512696.05	-2.89	-20.70	14.93
LEUTRPARGt	0.00	775413.12	-5.78	-23.59	12.03
LEUTYRTYRt	0.00	777731.27	-2.86	-20.67	14.95
LEUVALt	0.00	517832.28	-2.89	-20.70	14.93
LYSARGLEUt	0.00	845589.95	-6.30	-24.11	11.52
LYSCYSHISt	0.00	743766.39	-6.04	-23.85	11.77
LYSGLNPHEt	0.00	768103.10	-5.78	-23.59	12.04
LYSGLUGLUt	0.00	1240099.02	-21.35	-39.16	-3.54
LYSLYSLYSt	0.00	637798.56	-11.56	-29.38	6.25
LYSPHEILEt	0.00	656557.85	-5.78	-23.59	12.03
LYSTRPARGt	0.00	810160.39	-8.67	-26.49	9.14
LYSTYRILEt	0.00	656557.85	-5.77	-23.58	12.05
LYSVALPHEt	0.00	704181.60	-5.78	-23.59	12.03
LYSVALTRPt	0.00	656829.85	-5.78	-23.59	12.03
METARGLEUt	0.00	830159.72	-5.78	-23.59	12.03
METASNTYRt	0.00	809538.44	-2.87	-20.69	14.94
METGLNTYRt	0.00	849665.38	-2.87	-20.68	14.94
METGLYARGt	0.00	812011.78	-5.78	-23.59	12.03
METHISLYSt	0.00	780677.67	-6.04	-23.86	11.77
METMETILEt	0.00	834980.27	-2.89	-20.70	14.93
METPHEARGt	0.00	820842.59	-5.78	-23.59	12.03
METTRPPHEt	0.00	812124.62	-2.89	-20.70	14.93
PHEASNMETt	0.00	809538.44	-2.88	-20.70	14.93
PHEASPt	0.00	488515.86	-0.01	-17.82	17.81
PHEGLNPHEt	0.00	873926.68	-2.88	-20.70	14.93
PHELEUt	0.00	512696.05	-2.88	-20.70	14.93
PHELEUASPt	0.00	669796.06	-0.01	-17.82	17.80
PHELEUHISt	0.00	801999.21	-3.15	-20.96	14.66
PHELYSALAt	0.00	663875.06	-5.78	-23.59	12.04
PHELYSPROt	0.00	631000.10	-5.76	-23.58	12.05
PHEPHEt	0.00	540314.21	-2.88	-20.70	14.93
PHEPHEASNt	0.00	795744.50	-2.88	-20.70	14.93
PHEPHETHRt	0.00	690686.19	-2.88	-20.70	14.93
PHEPROARGt	0.00	751000.79	-5.48	-23.29	12.33
PHESERTRPt	0.00	719060.09	-2.88	-20.70	14.93
PHETHRLYSt	0.00	662385.42	-5.78	-23.59	12.04
PHETRPLEUt	0.00	777731.27	-2.89	-20.70	14.93
PHETYRt	0.00	540314.21	-2.87	-20.68	14.94
PHETYRGLNt	0.00	873926.68	-2.87	-20.68	14.94
PHETYRLYSt	0.00	677511.35	-5.76	-23.58	12.05
PROARGASPt	0.00	862550.88	-2.89	-20.71	14.92
PROARGCYSt	0.00	702042.70	-5.78	-23.59	12.03
PROASNCYSt	0.00	815380.37	-2.88	-20.70	14.93
PROCYSt	0.00	541491.45	-2.88	-20.70	14.93
PROGLNPROt	0.00	800353.79	-2.88	-20.69	14.93
PROGLULYSt	0.00	783074.71	-2.89	-20.70	14.93
PROHISt	0.00	641620.43	-3.15	-20.97	14.66
PROHISTYRt	0.00	881920.48	-3.14	-20.96	14.67
PROLEUARGt	0.00	696470.77	-5.78	-23.60	12.03
PROLYSPROt	0.00	683534.17	-5.77	-23.59	12.04
PROPHEt	0.00	545764.35	-5.78	-23.60	12.03
PROPROARGt	0.00	727740.91	-5.79	-23.60	12.03
PROPROPROt	0.00	776603.81	-2.88	-20.70	14.93
PROTRPLYSt	0.00	698894.07	-5.78	-23.59	12.03
PROTRPTHRt	0.00	780870.78	-2.89	-20.70	14.92
PROVALGLNt	0.00	818422.21	-2.89	-20.70	14.92
SERARGALAt	0.00	777453.37	-5.75	-23.56	12.07
SERARGTRPt	0.00	789276.38	-5.75	-23.56	12.06
SERCYSARGt	0.00	787597.09	-5.75	-23.56	12.07
SERGLYGLUt	0.00	657970.01	0.04	-17.78	17.85
SERLYSHISt	0.00	728580.09	-6.02	-23.83	11.80
SERPHELYSt	0.00	662385.42	-5.75	-23.56	12.07
SERTRPHISt	0.00	754937.00	-3.12	-20.94	14.69
THRARGTYRt	0.00	798295.09	-5.74	-23.55	12.07
THRASNTYRt	0.00	771266.44	-2.85	-20.66	14.97
THRGLNGLUt	0.00	808413.18	0.03	-17.78	17.85
THRGLNTYRt	0.00	772744.67	-2.85	-20.66	14.97
THRHISHISt	0.00	958023.85	-2.01	-19.83	15.80
THRILEARGt	0.00	786784.10	-5.76	-23.57	12.06
THRMETARGt	0.00	822192.73	-5.76	-23.57	12.06
THRPHEARGt	0.00	788020.18	-5.76	-23.57	12.06
THRSERARGt	0.00	786293.45	-5.76	-23.57	12.06
THRTHRARGt	0.00	786293.45	-5.76	-23.57	12.06
THRTYRMETt	0.00	706511.45	-2.85	-20.66	14.97
TRPALAPROt	0.00	599668.49	-2.87	-20.68	14.95
TRPARGALAt	0.00	771404.43	-5.78	-23.59	12.04
TRPASPASPt	0.00	652886.25	2.90	-14.92	20.71
TRPGLNGLNt	0.00	1116505.03	-2.88	-20.70	14.93
TRPGLUGLYt	0.00	641657.14	0.01	-17.80	17.82
TRPGLULEUt	0.00	663925.37	0.01	-17.80	17.82
TRPGLUPROt	0.00	631000.10	0.03	-17.79	17.84
TRPGLUTYRt	0.00	855709.74	0.02	-17.79	17.84
TRPGLYLEUt	0.00	651517.40	-2.88	-20.70	14.93
TRPGLYPHEt	0.00	702648.25	-2.88	-20.70	14.93
TRPGLYVALt	0.00	652602.02	-2.88	-20.70	14.93
TRPHISMETt	0.00	843935.95	-3.15	-20.96	14.66
TRPILELYSt	0.00	656557.85	-5.78	-23.59	12.04
TRPILETRPt	0.00	775716.93	-2.88	-20.70	14.93
TRPLEUVALt	0.00	739569.16	-2.88	-20.70	14.93
TRPLYSt	0.00	487137.64	-5.77	-23.59	12.04
TRPMETARGt	0.00	843712.80	-5.78	-23.59	12.04
TRPMETVALt	0.00	769215.07	-2.88	-20.70	14.93
TRPPHEt	0.00	540314.21	-2.88	-20.70	14.93
TRPPROGLYt	0.00	568721.08	-2.56	-20.37	15.25
TRPPROLEUt	0.00	619577.02	-2.56	-20.37	15.25
TRPPROVALt	0.00	612078.14	-2.56	-20.37	15.25
TRPSERTYRt	0.00	719060.09	-2.87	-20.68	14.94
TRPTHRGLUt	0.00	656863.55	0.01	-17.80	17.83
TRPTHRILEt	0.00	723105.99	-2.88	-20.70	14.93
TRPTHRTYRt	0.00	769071.28	-2.87	-20.68	14.94
TRPTYRGLNt	0.00	873926.68	-2.87	-20.68	14.94
TRPTYRTYRt	0.00	858013.43	-2.86	-20.67	14.96
TRPVALASPt	0.00	670955.58	-0.00	-17.82	17.81
TYRALAt	0.00	483419.68	-2.87	-20.68	14.94
TYRALAPHEt	0.00	705015.90	-2.87	-20.69	14.94
TYRARGGLUt	0.00	889812.57	-2.87	-20.68	14.94
TYRARGSERt	0.00	783914.98	-5.76	-23.58	12.05
TYRASPARGt	0.00	880211.73	-2.87	-20.68	14.94
TYRCYSGLYt	0.00	658369.05	-2.87	-20.68	14.95
TYRCYSTHRt	0.00	665691.11	-2.87	-20.68	14.95
TYRGLUt	0.00	677518.46	0.02	-17.79	17.84
TYRLEUARGt	0.00	779689.34	-5.77	-23.58	12.05
TYRPHETYRt	0.00	858013.43	-2.86	-20.67	14.96
TYRTHRt	0.00	503681.04	-2.87	-20.68	14.94
TYRTRPPHEt	0.00	858013.43	-2.87	-20.69	14.94
TYRTYRt	0.00	540314.21	-2.86	-20.67	14.96
TYRVALMETt	0.00	714083.13	-2.87	-20.69	14.94
VALARGGLYt	0.00	769314.70	-5.78	-23.59	12.03
VALHISASNt	0.00	845623.61	-3.15	-20.97	14.66
VALLEUPHEt	0.00	682763.81	-2.89	-20.70	14.92
VALLYSTYRt	0.00	656829.85	-5.77	-23.58	12.05
VALPHEARGt	0.00	782228.63	-5.78	-23.60	12.03
VALPROTRPt	0.00	599438.52	-2.78	-20.59	15.03
VALSERARGt	0.00	792918.50	-5.78	-23.59	12.03
VALTRPPHEt	0.00	776092.87	-2.89	-20.70	14.93
VALTRPVALt	0.00	721270.06	-2.89	-20.70	14.92
VALVALt	0.00	531061.35	-2.89	-20.70	14.92
TRPGLYASPt	0.00	656811.18	0.00	-17.81	17.82
ALAARGCYSr	-405.14	793235.69	-405.25	-482.45	-411.19
ALAARGGLYr	-394.53	759022.40	-394.62	-471.81	-400.56
ALAASNLEUr	-487.25	766835.01	-487.29	-564.48	-493.23
ALAGLYLYSr	-383.72	592890.81	-383.78	-460.97	-389.72
ALAHISALAr	-482.88	845148.46	-482.72	-559.91	-488.66
ALALYSTHRr	-531.57	601786.75	-531.66	-608.85	-537.60
ARGALAALAr	488.54	755205.31	488.51	482.57	536.01
ARGALAPHEr	-284.68	745391.40	-284.67	-361.87	-290.61
ARGALATHRr	-542.37	736756.58	-542.42	-619.61	-548.35
ARGARGr	-311.86	837465.47	-311.85	-359.36	-305.92
ARGARGLYSr	-338.26	916317.92	-338.27	-415.46	-344.21
ARGARGMETr	-74.41	914864.97	-74.41	-151.60	-80.34
ARGCYSGLYr	-373.65	717214.99	-373.70	-450.89	-379.64
ARGCYSSERr	-498.99	719008.93	-499.08	-576.27	-505.02
ARGGLUGLUr	-1015.09	784512.75	-1015.08	-1092.27	-1021.02
ARGGLUPROr	-653.59	745320.16	-653.47	-730.66	-659.41
ARGGLYGLYr	425.33	715444.37	425.31	419.37	472.81
ARGHISTHRr	-560.75	821077.43	-517.13	-594.32	-523.07
ARGLEUPHEr	-250.90	731887.21	-250.90	-328.09	-256.83
ARGLYSASPr	-665.04	729180.26	-665.04	-742.23	-670.98
ARGPHEARGr	-246.20	927032.76	-246.23	-323.42	-252.16
ARGPROMETr	-45.93	691462.55	-45.41	-122.60	-51.35
ARGPROTHRr	-475.41	709098.46	-474.97	-552.16	-480.91
ARGSERSERr	-613.71	777203.78	-613.83	-691.02	-619.77
ARGTYRVALr	-444.19	732455.05	-444.18	-521.37	-450.12
ARGVALCYSr	-401.07	730983.15	-401.10	-478.29	-407.03
ARGVALTRPr	-186.60	732455.05	-186.59	-263.78	-192.52
ASNASNARGr	-539.07	1161002.90	-539.12	-616.31	-545.06
ASNCYSCYSr	-479.27	810359.86	-479.38	-556.57	-485.32
ASNMETPROr	-140.93	687632.63	-140.91	-218.10	-146.85
ASNPHEASPr	-667.99	727436.49	-668.01	-745.21	-673.95
ASNPHECYSr	-358.80	720875.57	-358.88	-436.07	-364.82
ASNTYRGLYr	-511.77	715459.42	-511.84	-589.03	-517.77
ASNTYRPHEr	-401.92	731260.94	-401.97	-479.16	-407.91
ASNTYRTHRr	-659.61	714322.13	-659.71	-736.90	-665.65
ASPALAARGr	-714.33	750947.98	-714.43	-791.62	-720.37
ASPASNGLUr	-1103.86	711400.19	-1103.93	-1181.12	-1109.87
ASPGLUr	-971.66	435202.72	-971.70	-1019.20	-965.76
ASPGLUPROr	-980.38	583717.20	-980.41	-1057.60	-986.35
ASPGLUTRPr	-811.99	574019.71	-812.05	-889.24	-817.99
ASPHISCYSr	-750.31	682559.70	-750.20	-827.39	-756.14
ASPHISPROr	-704.22	672615.66	-704.07	-781.26	-710.01
ASPLYSGLUr	-998.05	601178.42	-998.12	-1075.31	-1004.06
ASPLYSHISr	-721.90	702903.23	-721.76	-798.95	-727.70
ASPMETASPr	-727.99	637290.04	-728.01	-805.20	-733.95
ASPPROLYSr	-636.56	619686.87	-636.40	-713.59	-642.34
ASPVALASNr	-805.26	725853.99	-805.31	-882.50	-811.25
CYSASNMETr	-187.01	705793.20	-187.04	-264.23	-192.98
CYSASPPHEr	-590.59	590425.32	-590.65	-667.84	-596.59
CYSCYSr	-347.06	571492.47	-347.12	-394.63	-341.19
CYSGLNMETr	-168.68	708767.20	-168.70	-245.89	-174.64
CYSGLUHISr	-756.53	676205.27	-756.39	-833.58	-762.32
CYSGLUTRPr	-502.80	589350.08	-502.85	-580.04	-508.79
CYSLEUTHRr	-526.20	599789.36	-526.30	-603.49	-532.23
CYSSERMETr	-224.34	584713.47	-224.42	-301.61	-230.36
CYSTYRASNr	-522.39	720875.57	-522.44	-599.63	-528.37
GLNASNGLNr	-597.39	1259580.19	-597.30	-674.49	-603.24
GLNHISHISr	-539.43	1043143.81	-537.33	-614.52	-543.27
GLNHISLYSr	-471.77	823015.36	-384.63	-461.82	-390.57
GLNLYSLYSr	-404.11	776874.76	-404.15	-481.34	-410.09
GLNLYSTRPr	-218.04	733706.94	-218.09	-295.28	-224.03
GLNPROGLUr	-730.26	727101.22	-730.05	-807.24	-735.98
GLNTRPGLUr	-561.86	749501.43	-561.91	-639.10	-567.85
GLNTYRLEUr	-491.15	753833.48	-491.20	-568.39	-497.13
GLUARGLEUr	-686.78	777091.78	-686.85	-764.05	-692.79
GLUASNLEUr	-781.78	729692.53	-781.82	-859.02	-787.76
GLUGLUr	-977.88	503130.93	-977.90	-1025.40	-971.96
GLUILELYSr	-711.85	633840.65	-711.89	-789.08	-717.83
GLULEUr	-649.57	447433.48	-649.60	-697.10	-643.66
GLUMETr	-370.22	422804.38	-370.22	-417.72	-364.28
GLUMETHISr	-464.28	666353.35	-464.09	-541.29	-470.03
GLUTHRr	-799.70	437220.44	-799.77	-847.27	-793.83
GLUTHRLYSr	-826.10	622592.04	-826.19	-903.38	-832.13
GLUTRPALAr	-523.68	611238.62	-523.73	-600.92	-529.67
GLYHISASNr	-507.90	788548.24	-507.75	-584.94	-513.69
GLYHISLYSr	-402.10	677751.20	-401.95	-479.14	-407.88
GLYLYSCYSr	-362.84	581790.64	-362.93	-440.12	-368.86
GLYLYSPHEr	-242.38	583640.28	-242.42	-319.61	-248.36
GLYTYRLYSr	-405.96	591022.63	-406.01	-483.20	-411.95
GLYVALHISr	-447.31	690451.59	-447.15	-524.35	-453.09
HISARGCYSr	-423.52	817304.45	-423.63	-500.82	-429.57
HISARGSERr	-538.24	796265.56	-538.38	-615.57	-544.32
HISASPr	-695.50	556168.36	-695.51	-743.01	-689.57
HISCYSCYSr	-441.12	766461.49	-441.24	-518.43	-447.18
HISGLNALAr	-521.06	813007.04	-521.11	-598.30	-527.04
HISGLUr	-701.72	556154.03	-701.75	-749.25	-695.81
HISGLUGLNr	-815.59	806279.68	-815.64	-892.83	-821.58
HISGLYLYSr	-402.10	747161.08	-706.60	-783.79	-712.54
HISHISLYSr	-451.96	963239.04	-364.72	-441.91	-370.66
HISLYSALAr	-433.59	695366.08	-433.64	-510.83	-439.57
HISLYSGLUr	-728.12	708138.86	-728.17	-805.36	-734.11
HISLYSILEr	-435.69	704791.87	-435.74	-512.93	-441.67
HISLYSTHRr	-549.94	668377.76	-550.04	-627.23	-555.97
HISLYSVALr	-429.52	699382.92	-429.56	-506.75	-435.50
HISMETr	-94.06	548409.68	-50.57	-98.07	-44.63
HISMETGLNr	-207.93	782262.63	-207.95	-285.14	-213.89
HISPHEARGr	-303.05	808077.14	-303.13	-380.32	-309.07
HISPROLYSr	-366.63	674979.31	-366.18	-443.37	-372.12
HISTRPHISr	-265.89	1000546.80	-265.64	-342.83	-271.58
ILEARGILEr	-430.23	812071.98	-430.30	-507.49	-436.24
ILEASNHISr	-541.50	795613.65	-541.34	-618.53	-547.28
ILEASPr	-679.23	448269.13	-679.17	-726.67	-673.23
ILEGLNGLUr	-799.32	736308.47	-799.36	-876.55	-805.30
ILEGLYARGr	-396.63	729383.23	-396.73	-473.92	-402.66
ILEPROLYSr	-350.36	588659.43	-350.17	-427.36	-356.10
ILESERARGr	-521.97	730654.53	-522.11	-599.30	-528.05
ILETRPTYRr	-253.49	670608.66	-253.54	-330.73	-259.48
LEUALAARGr	-392.25	739771.91	-392.33	-469.52	-398.26
LEUASNASPr	-775.56	725146.19	-775.59	-852.78	-781.53
LEUASPLYSr	-669.75	623976.16	-669.81	-747.00	-675.74
LEULEUTRPr	-161.60	738565.34	-161.65	-238.84	-167.58
LEUPROr	-288.08	474588.70	-287.85	-335.35	-281.91
LEUPROARGr	-325.29	712973.96	-325.10	-402.29	-331.04
LEUSERTRPr	-289.22	578401.23	-245.84	-323.03	-251.77
LEUTRPr	-119.69	472980.42	-119.72	-167.22	-113.78
LEUTRPARGr	-156.89	722545.42	-156.98	-234.17	-162.91
LEUTYRTYRr	-475.21	742360.13	-475.26	-552.45	-481.20
LEUVALr	-350.97	474354.81	-350.99	-398.49	-345.05
LYSARGLEUr	-342.96	758574.45	-255.31	-332.50	-261.25
LYSCYSHISr	-412.71	678280.12	-412.59	-489.78	-418.53
LYSGLNPHEr	-312.05	708998.19	-312.10	-389.29	-318.04
LYSGLUGLUr	-1004.28	975698.11	-1787.17	-1864.36	-1793.11
LYSLYSLYSr	-316.64	735464.98	-316.68	-393.87	-322.62
LYSPHEILEr	-275.97	592339.93	-276.01	-353.21	-281.95
LYSTRPARGr	-141.38	733537.95	-141.46	-218.65	-147.40
LYSTYRILEr	-439.56	592339.93	-439.60	-516.79	-445.54
LYSVALPHEr	-269.80	616003.24	-269.84	-347.03	-275.78
LYSVALTRPr	-175.79	589268.07	-175.83	-253.02	-181.77
METARGLEUr	-79.12	716863.86	-79.17	-156.36	-85.11
METASNTYRr	-230.13	702628.09	-230.16	-307.35	-236.09
METGLNTYRr	-211.79	728038.51	-211.82	-289.01	-217.76
METGLYARGr	-81.40	709134.79	-81.47	-158.66	-87.41
METHISLYSr	-120.46	663582.27	-120.28	-197.47	-126.21
METMETILEr	159.66	627046.88	159.67	82.48	153.73
METPHEARGr	28.45	712864.97	28.40	-48.79	22.46
METTRPPHEr	225.33	651175.11	225.30	148.11	219.36
PHEASNMETr	-66.55	702628.09	-66.57	-143.76	-72.51
PHEASPr	-535.78	446647.58	-535.77	-583.27	-529.83
PHEGLNPHEr	-220.00	841030.39	-220.04	-297.23	-225.98
PHELEUr	-213.70	472980.42	-213.72	-261.22	-207.78
PHELEUASPr	-577.69	595514.49	-577.70	-654.89	-583.64
PHELEUHISr	-307.76	721722.27	-307.60	-384.79	-313.54
PHELYSALAr	-273.87	611238.62	-273.91	-351.11	-279.85
PHELYSPROr	-206.91	584602.37	-206.91	-284.10	-212.85
PHEPHEr	-106.13	586925.36	-106.15	-153.65	-100.22
PHEPHEASNr	-238.33	799373.74	-238.38	-315.57	-244.32
PHEPHETHRr	-298.16	694792.84	-298.26	-375.45	-304.20
PHEPROARGr	-217.72	717791.70	-217.15	-294.34	-223.09
PHESERTRPr	-181.65	631253.72	-181.76	-258.95	-187.70
PHETHRLYSr	-390.22	588064.34	-390.31	-467.51	-396.25
PHETRPLEUr	-54.03	668462.97	-54.07	-131.26	-60.01
PHETYRr	-269.71	490128.09	-269.74	-317.24	-263.80
PHETYRGLNr	-383.58	776579.86	-383.63	-460.82	-389.56
PHETYRLYSr	-296.11	601979.61	-296.16	-373.35	-302.09
PROARGASPr	-647.37	768853.17	-647.43	-724.62	-653.37
PROARGCYSr	-338.18	689481.68	-338.28	-415.47	-344.22
PROASNCYSr	-433.18	745721.38	-433.25	-510.44	-439.19
PROCYSr	-300.98	496389.19	-301.02	-348.52	-295.08
PROGLNPROr	-368.77	827637.74	-368.76	-445.95	-374.70
PROGLULYSr	-642.79	660126.70	-642.81	-720.00	-648.75
PROHISr	-340.23	603967.59	-340.03	-387.53	-334.10
