Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
LCAT16e	685.13	304724.71	711.05	-596585.00	598007.09
LCAT17e	-924.85	296407.06	-898.18	-581891.65	580095.28
LCAT18e	582.83	313960.88	695.89	-614703.06	616094.83
LCAT19e	824.00	304724.71	846.95	-596449.09	598143.00
LCAT20e	510.05	313960.88	535.23	-614863.71	615934.18
LCAT21e	-318.58	305894.48	-428.92	-600017.72	599159.89
LCAT22e	437.61	313960.88	464.28	-614934.66	615863.22
LCAT23e	158.95	381725.41	180.43	-748037.00	748397.87
LCAT25e	26.09	381725.41	50.53	-748166.91	748267.97
LCAT27e	238.07	381725.41	261.04	-747956.40	748478.47
LCAT29e	418.59	313960.88	440.81	-614958.14	615839.75
LCAT2e	716.04	313960.88	739.74	-614659.21	616138.68
LCAT30e	636.92	313960.88	659.14	-614739.81	616058.08
LCAT31e	636.92	313960.88	659.14	-614739.81	616058.08
LCAT32e	443.96	313960.88	472.10	-614926.84	615871.05
LCAT33e	516.73	313960.88	544.88	-614854.06	615943.82
LCAT34e	1005.02	304724.70	1028.72	-596267.32	598324.77
LCAT35e	782.47	313960.88	804.69	-614594.25	616203.64
LCAT36e	728.72	313960.88	755.39	-614643.56	616154.33
LCAT37e	795.15	313960.88	820.34	-614578.61	616219.28
LCAT38e	795.15	313960.88	820.34	-614578.61	616219.28
LCAT39e	861.59	313960.88	885.29	-614513.66	616284.24
LCAT3e	963.55	304724.71	986.50	-596309.54	598282.55
LCAT40e	897.12	304724.71	921.55	-596374.50	598217.60
LCAT41e	1005.02	304724.70	1029.46	-596266.58	598325.51
LCAT42e	976.24	304724.71	1002.15	-596293.90	598298.20
LCAT43e	897.12	304724.71	921.55	-596374.50	598217.60
LCAT44e	647.08	304724.70	664.10	-596631.94	597960.15
LCAT45e	659.76	304724.70	679.75	-596616.30	597975.80
LCAT56e	738.88	304724.70	760.35	-596535.70	598056.40
LCAT46e	653.42	304724.70	671.93	-596624.12	597967.98
LCAT47e	672.11	304724.70	693.58	-596602.47	597989.62
LCAT48e	678.79	304724.70	703.22	-596592.83	597999.27
LCAT49e	649.60	313960.88	674.79	-614724.16	616073.73
LCAT4e	-646.43	296407.06	-622.73	-581616.19	580370.74
LCAT50e	1005.02	304724.70	1040.57	-596255.47	598336.62
LCAT51e	554.79	313960.88	591.82	-614807.12	615990.77
LCAT52e	567.47	313960.88	607.47	-614791.48	616006.42
LCAT53e	501.04	313960.88	542.52	-614856.43	615941.46
LCAT57e	886.96	313960.88	916.59	-614482.36	616315.53
LCAT5e	583.17	313960.88	609.83	-614789.11	616008.78
LCAT6e	649.60	313960.88	674.79	-614724.16	616073.73
LCAT7e	1005.02	304724.70	1030.21	-596265.84	598326.25
LCAT8e	570.48	313960.88	594.18	-614804.76	615993.13
LCAT9e	818.00	304724.71	840.95	-596455.10	598137.00
SMS1	0.86	188982.25	2718.02	-367722.83	373158.86
SMS10	45.25	188982.26	2772.78	-367668.07	373213.63
SMS11	118.03	188982.26	2845.56	-367595.29	373286.41
SMS12	51.60	188982.26	2780.61	-367660.24	373221.45
SMS16	57.94	188982.26	2788.43	-367652.42	373229.28
SMS13	64.28	188982.26	2796.25	-367644.60	373237.10
SMS14	-2.15	188982.26	2731.30	-367709.56	373172.15
SMS15	4.19	188982.26	2739.12	-367701.73	373179.97
SMS2	7.20	188982.25	2725.84	-367715.01	373166.68
SMS3	79.98	188982.25	2798.61	-367642.23	373239.46
SMS4	13.54	188982.25	2733.66	-367707.18	373174.51
SMS5	19.88	188982.25	2741.49	-367699.36	373182.33
SMS6	26.23	188982.26	2749.31	-367691.54	373190.16
SMS7	92.66	188982.26	2814.26	-367626.59	373255.11
SMS8	105.35	188982.26	2829.91	-367610.94	373270.76
SMS9	38.91	188982.26	2764.96	-367675.89	373205.81
XOLEST183CEH	7.97	354562.11	6.63	-694982.62	694954.31
XOLEST182CEH	13.24	354562.11	11.80	-694977.44	694959.49
XOLEST205CEH	7.97	354562.12	6.74	-694982.51	694954.43
XOLEST226CEH	7.97	354562.12	6.67	-694982.58	694954.35
MAGLINL_HSe	-451.85	100000.03	-3200.53	-199248.09	192805.46
MAGOLE_HSe	-518.29	100000.03	-3265.49	-199313.05	192740.51
LPS5e	-597.41	100000.03	-3346.09	-199393.65	192659.91
LPS6e	-584.72	100000.03	-3330.44	-199378.00	192675.56
LPS7e	-306.30	100000.03	-3054.98	-199102.54	192951.02
PCHOLMYR_HSPLA2	220.21	173205.08	239.46	-339290.00	339727.36
PCHOLOLE_HSPLA2	220.21	173205.08	243.91	-339285.56	339731.81
PEOLE_HSPLA2	-33.25	173205.08	-10.29	-339539.76	339477.61
PCHOLPALME_HSPLA2	-293.45	188982.24	-272.71	-370725.41	370138.42
PCHOLPALM_HSPLA2	-359.89	188982.24	-337.66	-370790.36	370073.46
PEPALM_HSPLA2	-112.37	173205.08	-90.89	-339620.36	339397.01
PAILPALM_HSPLA2	-1722.35	158113.89	-1700.13	-311650.85	308209.03
PCHOLSTE_HSPLA2	220.21	173205.08	245.39	-339284.07	339733.29
PCHOL2LINL_HSPLA2	-201.99	188982.24	-92.78	-370545.48	370318.35
PE2LINL_HSPLA2	39.19	173205.08	60.66	-339468.81	339548.56
PCHOL2OLE_HSPLA2	-274.77	188982.24	-251.06	-370703.76	370160.07
PCHOL2PALM_HSPLA2	-1103.40	175254.92	-1211.65	-344758.80	342293.93
PCHOL2STE_HSPLA2	-347.20	188982.24	-322.02	-370774.71	370089.11
PCHOLN15_HSPLA2	-366.23	188982.24	-345.49	-370798.18	370065.64
PCHOLAR_HSPLA2	-68.78	188982.24	-46.56	-370499.25	370364.57
PCHOLN183_HSPLA2	-147.90	188982.24	-127.16	-370579.85	370283.97
PCHOLN1836_HSPLA2	-147.90	188982.24	-127.16	-370579.85	370283.97
PCHOLN19_HSPLA2	-340.86	188982.24	-314.19	-370766.89	370096.94
PCHOLN201_HSPLA2	-268.08	188982.24	-241.42	-370694.11	370169.71
PCHOLN204_HSPLA2	220.21	173205.08	242.43	-339287.04	339730.33
PCHOLN205_HSPLA2	-2.35	188982.24	18.39	-370434.30	370429.53
PCHOLN224_HSPLA2	-56.09	188982.24	-30.91	-370483.61	370380.22
PCHOLN225_HSPLA2	10.34	188982.24	34.04	-370418.66	370445.17
PCHOLN2254_HSPLA2	10.34	188982.24	34.04	-370418.66	370445.17
PCHOLN226_HSPLA2	76.77	188982.24	98.99	-370353.70	370510.13
PEAR_HSPLA2	178.74	173205.09	200.21	-339329.26	339688.12
PE203_HSPLA2	112.31	173205.09	135.26	-339394.21	339623.16
PE226_HSPLA2	220.21	173205.08	243.17	-339286.30	339731.07
PE224_HSPLA2	191.42	173205.09	215.86	-339313.61	339703.77
PEDH203_HSPLA2	112.31	173205.09	135.26	-339394.21	339623.16
PEDH12_HSPLA2	-137.74	173205.08	-122.19	-339651.65	339365.71
PEDH14_HSPLA2	-125.05	173205.08	-106.54	-339636.01	339381.36
PEDH161_HSPLA2	-45.93	173205.08	-25.94	-339555.41	339461.96
PEDH13_HSPLA2	-131.39	173205.08	-114.37	-339643.83	339373.54
PEDH15_HSPLA2	-112.71	173205.08	-92.72	-339622.18	339395.19
PEDH17_HSPLA2	-106.02	173205.08	-83.07	-339612.54	339404.83
PCHOLN203_HSPLA2	-135.21	188982.24	-111.51	-370564.21	370299.62
PAILAR_HSPLA2	-1431.24	158113.89	-1409.02	-311359.75	308500.14
PCHOLN24_HSPLA2	220.21	173205.08	254.28	-339275.19	339742.18
PCHOLN261_HSPLA2	-230.03	188982.24	-194.47	-370647.17	370216.66
PCHOLN281_HSPLA2	-217.34	188982.24	-178.83	-370631.52	370232.31
PCHOLN28_HSPLA2	-283.78	188982.24	-243.78	-370696.48	370167.35
PCHOLDOC_HSPLA2	102.14	188982.24	130.29	-370322.41	370541.42
PCHOLDEIC_HSPLA2	-201.65	188982.24	-176.46	-370629.16	370234.67
PCHOLDET_HSPLA2	-135.21	188982.24	-111.51	-370564.21	370299.62
PCHOLHEP_HSPLA2	220.21	173205.08	243.91	-339285.56	339731.81
PCHOLLINL_HSPLA2	-214.33	188982.24	-192.11	-370644.81	370219.02
PELINL_HSPLA2	33.19	173205.08	54.66	-339474.81	339542.56
CE4843HYDc	16.04	61.45	15.44	-149.74	130.33
HXCOAc	16.04	49.09	15.48	-125.47	106.15
TETDECA511ACc	-3049.99	100000.01	-3039.17	-199083.93	192955.31
HDCAc	19.54	56.99	18.94	-137.50	125.09
GPDDACHOL	-954.45	146385.02	-999.66	-287961.79	285920.91
ACLYSHYc	1.27	16.05	1.58	-77.38	38.96
HMCARNc	-1743.10	100000.01	-1744.02	-197793.72	194290.73
METTRANSc	-202.07	100000.00	-202.09	-196237.72	195833.54
METDECARc	-219.42	40.73	-218.68	-346.00	-132.92
3MTPte	0.00	17.96	0.00	-53.02	53.02
EX_3mtp[e]	NaN	NaN	NaN	NaN	NaN
ELAIDCRNte	0.00	177281.06	3.01	-347481.38	347528.45
GLYC2P3Pc	-14.57	6.96	-14.84	-46.30	16.62
LNLCCRNNAt	0.00	177281.06	3.01	-347481.38	347528.45
PHLACHt	0.00	37.76	0.00	-91.82	91.82
TTDCRNNAt	0.00	177281.06	3.01	-347481.37	347528.45
12HPETATP	-1735.36	173205.08	-1740.14	-341285.59	337747.57
15HPETATP	-1735.36	173205.08	-1740.15	-341285.59	337747.57
15KPROSTGF2t	0.00	39.11	0.00	-112.29	112.29
21HPRGNLONEt1	-1735.36	368394.21	-1737.25	-723853.37	720321.13
21HPRGNLONEt2	0.00	354562.11	0.00	-694959.55	694959.55
2OXOADPt	0.00	14.08	0.00	-63.22	63.22
34HPLte	0.00	38.94	-0.01	-94.15	94.12
3HMPtd	0.00	4.92	-2.89	-30.35	24.56
3HPPNOHGLUCte	0.00	141421.36	-5.79	-277209.46	277197.88
3HPPPNOHc	116.52	100000.01	116.17	-195911.02	196174.18
3HPPt	0.00	13.06	-2.89	-46.31	40.52
3MHISt1	0.00	141421.36	3.14	-277196.23	277243.58
3MHISt2	0.00	23.63	-0.15	-82.08	81.79
3MHISt3	0.00	26.59	-0.15	-87.89	87.59
3MOXTYRt	0.00	21.43	2.88	-56.92	62.69
3UIBtd	0.00	13.48	-2.89	-47.12	41.33
4AABUTNt	0.00	9.49	2.67	-33.74	39.08
4TMEABUTNt1	0.00	177281.05	4.19	-347480.18	347529.64
4TMEABUTNt2	0.00	106904.51	4.08	-209546.56	209554.73
56DTHMt	0.00	141421.36	3.04	-277196.34	277243.47
56DTHMtd	0.00	20.88	0.03	-58.71	58.77
56DURAt	0.00	141421.36	3.01	-277196.36	277243.45
56DURAtd	0.00	21.03	0.01	-59.01	59.03
5AOPt	0.00	71.53	5.39	-152.63	163.40
5HPETATP	-1735.36	173205.08	-1740.15	-341285.59	337747.56
5HPETtd	0.00	141421.36	-2.89	-277206.56	277200.78
7DHCHSTEROLt	-1735.36	368394.21	-1737.25	-723853.38	720321.14
7DHCHSTEROLtd	0.00	354562.11	0.00	-694959.56	694959.56
ABT_Dt	0.00	15.50	-0.00	-48.20	48.20
ABT_Dt2	0.00	38.83	-2.89	-96.81	91.02
ABTD1	48.17	42.14	47.79	-69.92	151.52
ACGLUtd	0.00	13.34	-5.74	-49.71	38.23
ACGLYtc	0.00	9.15	-15.09	-50.83	20.65
ACGLYte	0.00	9.15	-2.84	-38.58	32.90
ACLYSt	0.00	14.16	0.12	-45.45	45.68
ACLYStm	0.00	14.16	-0.25	-45.82	45.31
ACORNt	0.00	16.25	0.10	-49.55	49.76
ACTHRtc	0.00	9.87	-15.09	-52.24	22.06
ACTHRte	0.00	9.87	-2.84	-39.99	34.31
ADPACtd	0.00	8.40	-5.79	-40.06	28.49
ADPOHt	0.00	7.30	-5.79	-37.91	26.33
ALLTNt	0.00	32.25	0.28	-80.74	81.31
AMETt	0.00	141421.36	2.88	-277200.80	277206.55
AND19ONEt	0.00	354562.11	0.00	-694959.55	694959.55
ARACHETH	315.57	141421.36	310.33	-276923.05	277502.14
BILIVERDt	0.00	141421.41	-2.67	-277202.13	277237.87
C02356t	0.00	6.64	-0.01	-30.85	30.82
C02712te	0.00	141421.36	0.20	-277199.17	277240.64
C02712tm	0.00	22.48	15.16	-46.71	77.03
C03990ATP	-1735.36	368394.21	-1740.15	-723856.27	720318.25
C03990t	0.00	381725.41	0.11	-748195.21	748236.50
C03990tr	0.00	354562.11	0.00	-694959.55	694959.55
C03990tx	0.00	354562.11	1.19	-694958.36	694960.74
C04483t1	-1735.36	368394.21	-1740.15	-723856.27	720318.24
C04483t2	0.00	354562.11	-0.06	-694977.42	694977.30
C04717ATP	-1735.36	173205.08	-1740.14	-341285.59	337747.57
C04717td	0.00	141421.36	-2.89	-277206.56	277200.78
C04805ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.62
C04805td	0.00	34.92	-2.89	-89.15	83.37
C05463t1	-1735.36	394606.50	-1740.07	-775232.29	771694.42
C05463t2	0.00	381725.41	0.02	-748217.42	748217.45
C05953t	0.00	42.34	0.00	-118.61	118.61
C05953tm	0.00	41.94	-14.96	-114.98	85.06
C05957t	0.00	42.34	0.00	-118.61	118.61
C05957td	0.00	41.94	-2.89	-102.91	97.13
C06314t	0.00	48.32	0.00	-112.51	112.52
C06315t	0.00	48.32	0.00	-112.51	112.52
C06439t	0.00	41.04	0.00	-116.07	116.07
C11695td	0.00	39.81	0.13	-95.71	95.96
C14768ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.62
C14768td	0.00	36.78	-2.89	-92.80	87.02
C14769td1	0.00	36.78	-2.89	-92.80	87.02
C14769td2	-1735.36	100000.01	-1740.15	-197803.65	194265.62
EX_C14769[e]	NaN	NaN	NaN	NaN	NaN
C14770ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.63
C14771ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.63
C14825ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.62
C14825td	0.00	30.48	-2.89	-80.44	74.66
C14826ATP	-1735.36	100000.01	-1740.14	-197803.64	194265.62
C14826td	0.00	30.48	-2.89	-80.44	74.66
CE0328t	-1735.36	100000.02	-1740.14	-197803.65	194265.63
CE0955te	0.00	36.72	0.00	-107.61	107.61
CE0955tr	0.00	36.27	0.00	-88.89	88.89
CE1243ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.63
CE1273t1	-1735.36	368394.21	-1737.25	-723853.38	720321.14
CE1273t2	0.00	354562.11	2.83	-694974.53	694980.20
CE1297t	-1735.36	368394.22	-1737.25	-723853.39	720321.15
CE1297td	0.00	354562.12	0.00	-694959.57	694959.57
CE1556td	0.00	12.91	-2.86	-45.98	40.27
CE2028t	0.00	7.47	-1.70	-34.17	30.76
CE2176t	0.00	23.76	0.01	-82.19	82.21
CE2445t	-1735.36	100000.01	-1737.25	-197800.75	194268.52
CE2510t	-1735.36	100000.01	-1737.25	-197800.75	194268.52
CE2513ATP	-1735.36	100000.01	-1740.14	-197803.65	194265.63
CE2513td	0.00	39.41	-2.89	-97.95	92.18
CE2537ATP	-1735.36	100000.01	-1737.25	-197800.75	194268.52
CE4843t	-1735.36	100000.01	-1740.14	-197803.64	194265.62
CE4843td	0.00	32.43	-2.89	-84.27	78.49
CE5304t	0.00	37.01	2.90	-105.27	111.06
CE6031t	0.00	368394.20	-2.89	-722073.35	722067.56
CE6247t	-1735.36	100000.01	-1740.15	-197803.65	194265.62
CE7082ATP	-1735.36	100000.01	-1737.25	-197800.75	194268.52
CE7083t	-1735.36	100000.01	-1740.15	-197803.65	194265.63
CE7172ATP	-1735.36	100000.01	-1740.15	-197803.65	194265.62
CORTSNt	0.00	354562.11	0.00	-694959.55	694959.55
CORTSNti	0.00	354562.11	0.00	-694959.55	694959.55
DIDECAETH	320.03	141421.36	308.04	-276925.32	277499.84
DIHOLINETH	320.03	141421.36	308.07	-276925.30	277499.88
DOCOHEXETHc	424.12	141421.36	410.69	-276822.68	277602.49
DOCTETETH	320.03	141421.36	308.04	-276925.33	277499.85
DODECANACt	-1735.36	100000.01	-1743.03	-197806.53	194262.73
DODECANACtd	0.00	17.52	-5.78	-57.93	46.38
ELAIDCRNtd	0.00	106904.50	0.00	-209550.64	209550.64
EX_12HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_15HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_15kprostgf2[e]	NaN	NaN	NaN	NaN	NaN
EX_21hprgnlone[e]	NaN	NaN	NaN	NaN	NaN
EX_2oxoadp[e]	NaN	NaN	NaN	NaN	NaN
EX_34hpl[e]	NaN	NaN	NaN	NaN	NaN
EX_3hmp[e]	NaN	NaN	NaN	NaN	NaN
EX_3hpp[e]	NaN	NaN	NaN	NaN	NaN
EX_3hpppnohgluc[e]	NaN	NaN	NaN	NaN	NaN
EX_3mhis[e]	NaN	NaN	NaN	NaN	NaN
EX_3uib[e]	NaN	NaN	NaN	NaN	NaN
EX_4aabutn[e]	NaN	NaN	NaN	NaN	NaN
EX_4tmeabutn[e]	NaN	NaN	NaN	NaN	NaN
EX_56dthm[e]	NaN	NaN	NaN	NaN	NaN
EX_56dura[e]	NaN	NaN	NaN	NaN	NaN
EX_5HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_7dhchsterol[e]	NaN	NaN	NaN	NaN	NaN
EX_acgly[e]	NaN	NaN	NaN	NaN	NaN
EX_aclys[e]	NaN	NaN	NaN	NaN	NaN
EX_acorn[e]	NaN	NaN	NaN	NaN	NaN
EX_acthr_L[e]	NaN	NaN	NaN	NaN	NaN
EX_adpac[e]	NaN	NaN	NaN	NaN	NaN
EX_adpoh[e]	NaN	NaN	NaN	NaN	NaN
EX_amet[e]	NaN	NaN	NaN	NaN	NaN
EX_and19one[e]	NaN	NaN	NaN	NaN	NaN
EX_aracheth[e]	NaN	NaN	NaN	NaN	NaN
EX_biliverd[e]	NaN	NaN	NaN	NaN	NaN
EX_C02356[e]	NaN	NaN	NaN	NaN	NaN
EX_C02712[e]	NaN	NaN	NaN	NaN	NaN
EX_C04717[e]	NaN	NaN	NaN	NaN	NaN
EX_C04805[e]	NaN	NaN	NaN	NaN	NaN
EX_C05957[e]	NaN	NaN	NaN	NaN	NaN
EX_C06314[e]	NaN	NaN	NaN	NaN	NaN
EX_C06315[e]	NaN	NaN	NaN	NaN	NaN
EX_C11695[e]	NaN	NaN	NaN	NaN	NaN
EX_C14768[e]	NaN	NaN	NaN	NaN	NaN
EX_C14770[e]	NaN	NaN	NaN	NaN	NaN
EX_C14771[e]	NaN	NaN	NaN	NaN	NaN
EX_C14825[e]	NaN	NaN	NaN	NaN	NaN
EX_C14826[e]	NaN	NaN	NaN	NaN	NaN
EX_CE0955[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1273[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1557[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2028[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2176[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2445[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2537[e]	NaN	NaN	NaN	NaN	NaN
EX_CE4843[e]	NaN	NaN	NaN	NaN	NaN
EX_CE5304[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6031[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6247[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7082[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7083[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7172[e]	NaN	NaN	NaN	NaN	NaN
EX_cortsn[e]	NaN	NaN	NaN	NaN	NaN
EX_didecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_diholineth[e]	NaN	NaN	NaN	NaN	NaN
EX_docohxeth[e]	NaN	NaN	NaN	NaN	NaN
EX_docteteth[e]	NaN	NaN	NaN	NaN	NaN
EX_dodecanac[e]	NaN	NaN	NaN	NaN	NaN
EX_elaidcrn[e]	NaN	NaN	NaN	NaN	NaN
EX_forglu[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00900[e]	NaN	NaN	NaN	NaN	NaN
EX_hepdeceth[e]	NaN	NaN	NaN	NaN	NaN
EX_hexdeceeth[e]	NaN	NaN	NaN	NaN	NaN
EX_hexdiac[e]	NaN	NaN	NaN	NaN	NaN
EX_hgentis[e]	NaN	NaN	NaN	NaN	NaN
EX_hmcarn[e]	NaN	NaN	NaN	NaN	NaN
EX_hmcr[e]	NaN	NaN	NaN	NaN	NaN
EX_hxcoa[e]	NaN	NaN	NaN	NaN	NaN
EX_leuktrB4wcooh[e]	NaN	NaN	NaN	NaN	NaN
EX_leuktrB4woh[e]	NaN	NaN	NaN	NaN	NaN
EX_lineth[e]	NaN	NaN	NaN	NaN	NaN
EX_lnlccrn[e]	NaN	NaN	NaN	NaN	NaN
EX_Lpipecol[e]	NaN	NaN	NaN	NaN	NaN
EX_lthstrl[e]	NaN	NaN	NaN	NaN	NaN
EX_magarachi_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_maglinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_mev_R[e]	NaN	NaN	NaN	NaN	NaN
EX_mi1p_D[e]	NaN	NaN	NaN	NaN	NaN
EX_Nacasp[e]	NaN	NaN	NaN	NaN	NaN
EX_nwharg[e]	NaN	NaN	NaN	NaN	NaN
EX_oleth[e]	NaN	NaN	NaN	NaN	NaN
EX_pailar_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pailpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pailste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2linl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2ole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2palm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2ste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholar_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholdoc_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholeic_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholet_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholhep_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchollinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholmyr_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn15_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn183_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn1836_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn19_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn201_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn204_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn205_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn224_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn225_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn2254_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn226_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn24_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn261_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn28_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn281_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholpalme_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcollg5hlys[e]	NaN	NaN	NaN	NaN	NaN
EX_pe12_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe13_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe14_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe15_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe161_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe17_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe224_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe226_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe2linl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pear_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pedh203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pelinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pendecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_peole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pepalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_peste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pmeth[e]	NaN	NaN	NaN	NaN	NaN
EX_saccrp_L[e]	NaN	NaN	NaN	NaN	NaN
EX_sebacid[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln180241_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18114_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18115_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18116_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181161_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18117_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18118_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181181_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18120_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181201_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18121_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18122_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181221_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18123_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln1824_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln1825_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_steeth[e]	NaN	NaN	NaN	NaN	NaN
EX_subeac[e]	NaN	NaN	NaN	NaN	NaN
EX_tetdeca511ac[e]	NaN	NaN	NaN	NaN	NaN
EX_tetdecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_thrnt[e]	NaN	NaN	NaN	NaN	NaN
EX_tmlys[e]	NaN	NaN	NaN	NaN	NaN
EX_trideceth[e]	NaN	NaN	NaN	NaN	NaN
EX_ttdcrn[e]	NaN	NaN	NaN	NaN	NaN
EX_txb2[e]	NaN	NaN	NaN	NaN	NaN
EX_urcan[e]	NaN	NaN	NaN	NaN	NaN
EX_wharachd[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest181_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest182_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest183_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest204_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest205_hs[e]	NaN	NaN	NaN	NaN	NaN
