Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
ACLYSHYc	237.23	173205.08	237.54	-339291.92	339725.43
HMCARNc	-1965.50	194569.12	-1966.41	-383371.57	379423.80
METTRANSc	-369.28	173205.08	-369.30	-339886.89	339148.28
METDECARc	-386.00	141421.36	-385.26	-277618.62	276806.54
3MTPte	0.00	0.00	0.00	-17.81	17.81
EX_3mtp[e]	NaN	NaN	NaN	NaN	NaN
ELAIDCRNte	0.00	0.00	3.01	-10.51	57.58
GLYC2P3Pc	0.00	141421.36	-0.27	-277203.94	277203.40
LNLCCRNNAt	0.00	0.00	3.01	-10.51	57.58
PHLACHt	0.00	0.00	0.00	-17.81	17.81
TTDCRNNAt	0.00	0.00	3.01	-10.51	57.58
12HPETATP	-857.25	141421.36	-862.03	-278111.37	276329.57
15HPETATP	-857.25	141421.36	-862.03	-278111.37	276329.57
15KPROSTGF2t	0.00	0.00	0.00	-35.63	35.63
21HPRGNLONEt1	-857.25	141421.36	-859.14	-278108.48	276332.46
21HPRGNLONEt2	0.00	0.00	0.00	-17.81	17.81
2OXOADPt	0.00	0.00	0.00	-35.63	35.63
34HPLte	0.00	0.00	-0.01	-17.83	17.80
3HMPtd	0.00	0.00	-2.89	-20.71	14.92
3HPPNOHGLUCte	0.00	0.00	-5.79	-23.60	12.02
3HPPPNOHc	-272.18	141421.36	-272.53	-277485.55	276971.32
3HPPt	0.00	0.00	-2.89	-20.71	14.92
3MHISt1	0.00	0.00	3.14	-10.37	57.72
3MHISt2	0.00	0.00	-0.15	-35.77	35.48
3MHISt3	0.00	0.00	-0.15	-35.78	35.48
3MOXTYRt	0.00	0.00	2.88	-14.93	20.70
3UIBtd	0.00	0.00	-2.89	-20.71	14.92
4AABUTNt	0.00	0.00	2.67	-15.14	20.48
4TMEABUTNt1	0.00	0.00	4.19	-9.32	58.77
4TMEABUTNt2	0.00	0.00	4.08	-13.73	21.90
56DTHMt	0.00	0.00	3.04	-10.47	57.61
56DTHMtd	0.00	0.00	0.03	-17.78	17.85
56DURAt	0.00	0.00	3.01	-10.50	57.59
56DURAtd	0.00	0.00	0.01	-17.80	17.82
5AOPt	0.00	0.00	5.39	-12.43	23.20
5HPETATP	-857.25	141421.36	-862.03	-278111.37	276329.57
5HPETtd	0.00	0.00	-2.89	-20.71	14.92
7DHCHSTEROLt	-857.25	141421.36	-859.14	-278108.48	276332.46
7DHCHSTEROLtd	0.00	0.00	0.00	-17.81	17.81
ABT_Dt	0.00	0.00	-0.00	-17.81	17.81
ABT_Dt2	0.00	0.00	-2.89	-20.71	14.92
ABTD1	17.28	141421.36	16.91	-277204.06	277223.90
ACGLUtd	0.00	0.00	-5.74	-23.55	12.07
ACGLYtc	0.00	0.00	-15.09	-32.90	2.72
ACGLYte	0.00	0.00	-2.84	-20.65	14.98
ACLYSt	0.00	0.00	0.12	-17.70	17.93
ACLYStm	0.00	0.00	-0.25	-18.07	17.56
ACORNt	0.00	0.00	0.10	-17.71	17.92
ACTHRtc	0.00	0.00	-15.09	-32.90	2.73
ACTHRte	0.00	0.00	-2.84	-20.65	14.98
ADPACtd	0.00	0.00	-5.79	-23.60	12.03
ADPOHt	0.00	0.00	-5.79	-23.60	12.03
ALLTNt	0.00	0.00	0.28	-17.53	18.10
AMETt	0.00	0.00	2.88	-14.93	20.69
AND19ONEt	0.00	0.00	0.00	-17.81	17.81
ARACHETH	237.23	173205.08	231.99	-339297.47	339719.89
BILIVERDt	0.00	0.00	-2.67	-16.18	51.91
C02356t	0.00	0.00	-0.01	-17.83	17.80
C02712te	0.00	0.00	0.20	-13.31	54.77
C02712tm	0.00	0.00	15.16	-2.65	32.97
C03990ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
C03990t	0.00	0.00	0.11	-13.40	54.69
C03990tr	0.00	0.00	0.00	-17.81	17.81
C03990tx	0.00	0.00	1.19	-16.62	19.01
C04483t1	-857.25	141421.36	-862.03	-278111.37	276329.57
C04483t2	0.00	0.00	-0.06	-35.69	35.57
C04717ATP	-857.25	141421.36	-862.03	-278111.36	276329.57
C04717td	0.00	0.00	-2.89	-20.70	14.92
C04805ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
C04805td	0.00	0.00	-2.89	-20.71	14.92
C05463t1	-857.25	141421.36	-861.96	-278111.29	276329.65
C05463t2	0.00	0.00	0.02	-35.61	35.64
C05953t	0.00	0.00	0.00	-35.63	35.63
C05953tm	0.00	0.00	-14.96	-32.77	2.85
C05957t	0.00	0.00	0.00	-35.62	35.63
C05957td	0.00	0.00	-2.89	-20.70	14.92
C06314t	0.00	0.00	0.00	-17.81	17.82
C06315t	0.00	0.00	0.00	-17.81	17.82
C06439t	0.00	0.00	0.00	-35.63	35.63
C11695td	0.00	0.00	0.13	-17.69	17.94
C14768ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
C14768td	0.00	0.00	-2.89	-20.71	14.92
C14769td1	0.00	0.00	-2.89	-20.71	14.92
C14769td2	-857.25	141421.36	-862.03	-278111.37	276329.57
EX_C14769[e]	NaN	NaN	NaN	NaN	NaN
C14770ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
C14771ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
C14825ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
C14825td	0.00	0.00	-2.89	-20.71	14.92
C14826ATP	-857.25	141421.36	-862.03	-278111.36	276329.57
C14826td	0.00	0.00	-2.89	-20.70	14.92
CE0328t	-857.25	141421.36	-862.03	-278111.37	276329.57
CE0955te	0.00	0.00	0.00	-35.63	35.63
CE0955tr	0.00	0.00	0.00	-17.81	17.81
CE1243ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
CE1273t1	-857.25	141421.36	-859.14	-278108.48	276332.46
CE1273t2	0.00	0.00	2.83	-32.79	38.46
CE1297t	-857.25	141421.36	-859.14	-278108.48	276332.46
CE1297td	0.00	0.00	0.00	-17.81	17.81
CE1556td	0.00	0.00	-2.86	-20.67	14.96
CE2028t	0.00	0.00	-1.70	-19.52	16.11
CE2176t	0.00	0.00	0.01	-35.62	35.63
CE2445t	-857.25	141421.36	-859.14	-278108.47	276332.46
CE2510t	-857.25	141421.36	-859.14	-278108.47	276332.47
CE2513ATP	-857.25	141421.36	-862.03	-278111.36	276329.57
CE2513td	0.00	0.00	-2.89	-20.70	14.92
CE2537ATP	-857.25	141421.36	-859.14	-278108.47	276332.47
CE4843t	-857.25	141421.36	-862.03	-278111.36	276329.57
CE4843td	0.00	0.00	-2.89	-20.70	14.92
CE5304t	0.00	0.00	2.90	-32.73	38.52
CE6031t	0.00	0.00	-2.89	-20.71	14.92
CE6247t	-857.25	141421.36	-862.03	-278111.37	276329.57
CE7082ATP	-857.25	141421.36	-859.14	-278108.47	276332.47
CE7083t	-857.25	141421.36	-862.03	-278111.37	276329.57
CE7172ATP	-857.25	141421.36	-862.03	-278111.37	276329.57
CORTSNt	0.00	0.00	0.00	-17.81	17.81
CORTSNti	0.00	0.00	0.00	-17.81	17.81
DIDECAETH	237.23	173205.08	225.24	-339304.22	339713.14
DIHOLINETH	237.23	173205.08	225.27	-339304.19	339713.17
DOCOHEXETHc	237.23	173205.08	223.80	-339305.66	339711.70
DOCTETETH	237.23	173205.08	225.24	-339304.22	339713.14
DODECANACt	-857.25	141421.36	-864.92	-278114.25	276326.68
DODECANACtd	0.00	0.00	-5.78	-23.59	12.03
ELAIDCRNtd	0.00	0.00	0.00	-17.81	17.81
EX_12HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_15HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_15kprostgf2[e]	NaN	NaN	NaN	NaN	NaN
EX_21hprgnlone[e]	NaN	NaN	NaN	NaN	NaN
EX_2oxoadp[e]	NaN	NaN	NaN	NaN	NaN
EX_34hpl[e]	NaN	NaN	NaN	NaN	NaN
EX_3hmp[e]	NaN	NaN	NaN	NaN	NaN
EX_3hpp[e]	NaN	NaN	NaN	NaN	NaN
EX_3hpppnohgluc[e]	NaN	NaN	NaN	NaN	NaN
EX_3mhis[e]	NaN	NaN	NaN	NaN	NaN
EX_3uib[e]	NaN	NaN	NaN	NaN	NaN
EX_4aabutn[e]	NaN	NaN	NaN	NaN	NaN
EX_4tmeabutn[e]	NaN	NaN	NaN	NaN	NaN
EX_56dthm[e]	NaN	NaN	NaN	NaN	NaN
EX_56dura[e]	NaN	NaN	NaN	NaN	NaN
EX_5HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_7dhchsterol[e]	NaN	NaN	NaN	NaN	NaN
EX_acgly[e]	NaN	NaN	NaN	NaN	NaN
EX_aclys[e]	NaN	NaN	NaN	NaN	NaN
EX_acorn[e]	NaN	NaN	NaN	NaN	NaN
EX_acthr_L[e]	NaN	NaN	NaN	NaN	NaN
EX_adpac[e]	NaN	NaN	NaN	NaN	NaN
EX_adpoh[e]	NaN	NaN	NaN	NaN	NaN
EX_amet[e]	NaN	NaN	NaN	NaN	NaN
EX_and19one[e]	NaN	NaN	NaN	NaN	NaN
EX_aracheth[e]	NaN	NaN	NaN	NaN	NaN
EX_biliverd[e]	NaN	NaN	NaN	NaN	NaN
EX_C02356[e]	NaN	NaN	NaN	NaN	NaN
EX_C02712[e]	NaN	NaN	NaN	NaN	NaN
EX_C04717[e]	NaN	NaN	NaN	NaN	NaN
EX_C04805[e]	NaN	NaN	NaN	NaN	NaN
EX_C05957[e]	NaN	NaN	NaN	NaN	NaN
EX_C06314[e]	NaN	NaN	NaN	NaN	NaN
EX_C06315[e]	NaN	NaN	NaN	NaN	NaN
EX_C11695[e]	NaN	NaN	NaN	NaN	NaN
EX_C14768[e]	NaN	NaN	NaN	NaN	NaN
EX_C14770[e]	NaN	NaN	NaN	NaN	NaN
EX_C14771[e]	NaN	NaN	NaN	NaN	NaN
EX_C14825[e]	NaN	NaN	NaN	NaN	NaN
EX_C14826[e]	NaN	NaN	NaN	NaN	NaN
EX_CE0955[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1273[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1557[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2028[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2176[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2445[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2537[e]	NaN	NaN	NaN	NaN	NaN
EX_CE4843[e]	NaN	NaN	NaN	NaN	NaN
EX_CE5304[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6031[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6247[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7082[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7083[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7172[e]	NaN	NaN	NaN	NaN	NaN
EX_cortsn[e]	NaN	NaN	NaN	NaN	NaN
EX_didecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_diholineth[e]	NaN	NaN	NaN	NaN	NaN
EX_docohxeth[e]	NaN	NaN	NaN	NaN	NaN
EX_docteteth[e]	NaN	NaN	NaN	NaN	NaN
EX_dodecanac[e]	NaN	NaN	NaN	NaN	NaN
EX_elaidcrn[e]	NaN	NaN	NaN	NaN	NaN
EX_forglu[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00900[e]	NaN	NaN	NaN	NaN	NaN
EX_hepdeceth[e]	NaN	NaN	NaN	NaN	NaN
EX_hexdeceeth[e]	NaN	NaN	NaN	NaN	NaN
EX_hexdiac[e]	NaN	NaN	NaN	NaN	NaN
EX_hgentis[e]	NaN	NaN	NaN	NaN	NaN
EX_hmcarn[e]	NaN	NaN	NaN	NaN	NaN
EX_hmcr[e]	NaN	NaN	NaN	NaN	NaN
EX_hxcoa[e]	NaN	NaN	NaN	NaN	NaN
EX_leuktrB4wcooh[e]	NaN	NaN	NaN	NaN	NaN
EX_leuktrB4woh[e]	NaN	NaN	NaN	NaN	NaN
EX_lineth[e]	NaN	NaN	NaN	NaN	NaN
EX_lnlccrn[e]	NaN	NaN	NaN	NaN	NaN
EX_Lpipecol[e]	NaN	NaN	NaN	NaN	NaN
EX_lthstrl[e]	NaN	NaN	NaN	NaN	NaN
EX_magarachi_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_maglinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_mev_R[e]	NaN	NaN	NaN	NaN	NaN
EX_mi1p_D[e]	NaN	NaN	NaN	NaN	NaN
EX_Nacasp[e]	NaN	NaN	NaN	NaN	NaN
EX_nwharg[e]	NaN	NaN	NaN	NaN	NaN
EX_oleth[e]	NaN	NaN	NaN	NaN	NaN
EX_pailar_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pailpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pailste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2linl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2ole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2palm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2ste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholar_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholdoc_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholeic_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholet_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholhep_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchollinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholmyr_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn15_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn183_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn1836_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn19_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn201_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn204_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn205_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn224_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn225_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn2254_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn226_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn24_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn261_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn28_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn281_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholpalme_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcollg5hlys[e]	NaN	NaN	NaN	NaN	NaN
EX_pe12_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe13_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe14_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe15_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe161_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe17_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe224_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe226_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe2linl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pear_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pedh203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pelinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pendecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_peole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pepalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_peste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pmeth[e]	NaN	NaN	NaN	NaN	NaN
EX_saccrp_L[e]	NaN	NaN	NaN	NaN	NaN
EX_sebacid[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln180241_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18114_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18115_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18116_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181161_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18117_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18118_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181181_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18120_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181201_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18121_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18122_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181221_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18123_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln1824_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln1825_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_steeth[e]	NaN	NaN	NaN	NaN	NaN
EX_subeac[e]	NaN	NaN	NaN	NaN	NaN
EX_tetdeca511ac[e]	NaN	NaN	NaN	NaN	NaN
EX_tetdecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_thrnt[e]	NaN	NaN	NaN	NaN	NaN
EX_tmlys[e]	NaN	NaN	NaN	NaN	NaN
EX_trideceth[e]	NaN	NaN	NaN	NaN	NaN
EX_ttdcrn[e]	NaN	NaN	NaN	NaN	NaN
EX_txb2[e]	NaN	NaN	NaN	NaN	NaN
EX_urcan[e]	NaN	NaN	NaN	NaN	NaN
EX_wharachd[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest181_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest182_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest183_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest204_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest205_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest226_hs[e]	NaN	NaN	NaN	NaN	NaN
FORGLUt	0.00	0.00	-5.79	-23.60	12.02
GALTt	0.00	0.00	0.00	-17.81	17.81
GLYACm	377.15	173205.08	376.59	-339127.08	339891.75
LYSACm	-0.00	200000.00	-0.70	-392022.42	392032.50
GLYC_Rt	0.00	0.00	-2.89	-20.71	14.92
GLYC2Pte	0.00	0.00	0.08	-17.73	17.90
GLYCLTtd	0.00	0.00	-2.89	-20.71	14.92
HC00319t1	0.00	0.00	-2.85	-38.47	32.78
HC00319t2	0.00	0.00	-2.91	-38.54	32.72
HC00900t1	0.00	0.00	0.86	-34.77	36.49
HC00900t2	0.00	0.00	0.10	-35.53	35.73
HC00900t3	0.00	0.00	0.28	-35.35	35.91
HC00900t4	0.00	0.00	-0.27	-24.02	34.17
HC02149td	0.00	0.00	0.00	-17.81	17.81
HEPDECETH	237.23	173205.08	228.20	-339301.26	339716.10
HEXDECEETH	165.14	154919.33	242.52	-303446.88	303890.35
HEXDIACATP	-857.25	141421.36	-864.92	-278114.25	276326.68
HEXDIACtd	0.00	0.00	-5.78	-23.59	12.03
HGENTISt	0.00	0.00	-2.91	-20.72	14.91
HMCARNt	0.00	0.00	3.38	-32.25	39.00
HMCRNt	0.00	0.00	-0.01	-17.83	17.80
HPPPNte	0.00	0.00	0.01	-17.80	17.83
HXCOAm	237.23	173205.08	236.49	-339279.07	339721.95
HXCOAte	0.00	0.00	-11.40	-29.22	6.41
HXCOAtx	0.00	0.00	5.02	-12.80	22.83
HXCOAx	237.23	173205.08	236.77	-339292.69	339724.66
IND3ACt	0.00	0.00	-2.89	-20.70	14.92
LCYSTt	0.00	0.00	-0.15	-109.31	26.87
LEUKTRB4WCOOHt	-857.25	141421.36	-864.93	-278114.26	276326.68
LEUKTRB4WOHt	-857.25	141421.36	-862.03	-278111.37	276329.57
LEUKTRB4WOHtr	-857.25	141421.36	-859.14	-278110.32	276350.47
LNLCCRNtd	0.00	0.00	0.00	-17.81	17.81
LPIPECOLt	0.00	0.00	3.00	-10.51	57.58
LPIPECOLtx	0.00	0.00	1.02	-36.97	48.53
LTHSTRLABCt	-857.25	141421.36	-859.14	-278108.48	276332.46
LTHSTRLt	0.00	0.00	0.00	-17.81	17.81
MEV_Rt	0.00	0.00	-2.89	-20.71	14.92
MI1Pt	0.00	0.00	2.81	-15.00	20.62
NACASPt	0.00	0.00	3.28	-1.63	131.38
NWHARGtd	0.00	0.00	2.86	-14.95	20.67
OAAt	0.00	0.00	-2.89	-20.71	14.92
OLEETH	237.23	173205.08	225.23	-339304.23	339713.12
pac	0.00	0.00	-2.89	-20.71	14.92
PCOLLG5HLYStd	0.00	0.00	-0.04	-17.85	17.78
PELINETH	237.23	173205.08	225.23	-339304.23	339713.12
PENDECAETH	237.23	173205.08	225.24	-339304.22	339713.14
PEPALM	165.14	154919.33	153.16	-303536.24	303800.99
PROSTGI2c	0.00	141421.36	0.00	-277203.67	277203.67
PSERtr	0.00	0.00	-5.64	-23.46	12.17
SACCRP_Lte	0.00	0.00	14.84	-2.97	32.66
SACCRP_Ltm	0.00	0.00	-2.91	-20.72	14.91
SEBACIDtd	0.00	0.00	-5.78	-23.59	12.04
STEETH	237.23	173205.08	225.24	-339304.22	339713.14
SUBEACtd	0.00	0.00	-5.78	-23.60	12.03
TETDECA511ACt	-857.25	141421.36	-862.03	-278111.37	276329.57
TETDECA511ACtd	0.00	0.00	-2.89	-20.70	14.92
TETDECAETH	237.23	173205.08	228.20	-339301.26	339716.10
THRACm	528.34	173205.08	527.96	-338975.72	340043.11
THRNTt	-857.25	141421.36	-862.04	-278111.37	276329.57
TMLYStd	0.00	0.00	1.18	-16.64	18.99
TRIDECETH	237.23	173205.08	225.24	-339304.22	339713.14
TTDCEAATP	-857.25	141421.36	-862.03	-278111.36	276329.57
TXB2c	237.23	141421.36	237.23	-276966.44	277440.90
TXB2t	-857.25	141421.36	-862.04	-278111.37	276329.57
URCANt	0.00	0.00	-2.59	-20.41	15.22
WHARACHDt	-857.25	141421.36	-862.03	-278111.37	276329.57
WHARACHDtr	-857.25	141421.36	-859.14	-278110.32	276350.47
ACILEm	344.14	173205.08	343.42	-339160.26	339858.57
ACILEtm	0.00	0.00	-15.24	-33.05	2.57
ACILEte	0.00	0.00	-2.77	-20.59	15.04
EX_acile_L[e]	NaN	NaN	NaN	NaN	NaN
ACLEUm	348.41	173205.08	347.70	-339155.98	339862.86
ACLEUtm	0.00	0.00	-15.24	-33.05	2.57
ACLEUte	0.00	0.00	-2.77	-20.59	15.04
EX_acleu_L[e]	NaN	NaN	NaN	NaN	NaN
ACHOMtm	0.00	0.00	-15.09	-32.90	2.72
ACHOMte	0.00	0.00	-2.84	-20.65	14.98
EX_achom_L[e]	NaN	NaN	NaN	NaN	NaN
PHACGLYt	0.00	0.00	-2.88	-20.69	14.94
EX_phacgly[e]	NaN	NaN	NaN	NaN	NaN
ESTRIOLATP	-857.25	141421.36	-859.14	-278108.48	276332.46
EX_estriol[e]	NaN	NaN	NaN	NaN	NaN
DDCAFATP	-857.25	141421.36	-862.03	-278111.36	276329.57
EX_3hpppn[e]	NaN	NaN	NaN	NaN	NaN
EX_3moxtyr[e]	NaN	NaN	NaN	NaN	NaN
EX_5aop[e]	NaN	NaN	NaN	NaN	NaN
EX_abt_D[e]	NaN	NaN	NaN	NaN	NaN
EX_acglu[e]	NaN	NaN	NaN	NaN	NaN
EX_alltn[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2510[e]	NaN	NaN	NaN	NaN	NaN
EX_ddca[e]	NaN	NaN	NaN	NaN	NaN
EX_glyc_R[e]	NaN	NaN	NaN	NaN	NaN
EX_glyc2p[e]	NaN	NaN	NaN	NaN	NaN
EX_glyclt[e]	NaN	NaN	NaN	NaN	NaN
EX_Lcyst[e]	NaN	NaN	NaN	NaN	NaN
EX_oaa[e]	NaN	NaN	NaN	NaN	NaN
EX_pac[e]	NaN	NaN	NaN	NaN	NaN
EX_phlac[e]	NaN	NaN	NaN	NaN	NaN
EX_pser_L[e]	NaN	NaN	NaN	NaN	NaN
EX_ttdcea[e]	NaN	NaN	NaN	NaN	NaN
TTDCEAt	0.00	0.00	-2.89	-20.70	14.92
3HPPPNOHGLUCc	-0.00	200000.00	-5.21	-392040.84	392030.42
ACHOMm	-0.00	200000.00	-0.51	-392022.23	392032.69
HC02195c	-0.00	200000.00	-0.24	-392033.11	392023.91
HC02196c	377.15	173205.08	376.98	-339137.84	339883.09
HC02220c	-0.00	200000.00	-1.02	-392036.65	392034.60
7KLITCHOLc	-509.41	141421.36	-509.04	-277722.06	276734.80
HC02194c	-18.55	141421.36	-18.18	-277243.08	277195.97
URSCHOLCOAc	-1980.48	223606.80	-1980.31	-440287.85	436320.98
HC02197c	-0.00	200000.00	-1.02	-392036.65	392034.60
HC02198c	-0.00	200000.00	-1.02	-392036.65	392034.60
DCHOLESTANCOAc	-1980.48	223606.80	-1980.52	-440288.05	436320.78
HC02195te	-857.25	141421.36	-859.07	-278108.40	276332.54
HC02196te	-857.25	141421.36	-859.09	-278108.42	276332.51
HC02194te	-857.25	141421.36	-862.03	-278111.37	276329.57
HC02220te	-857.25	141421.36	-864.93	-278114.26	276326.67
XOL27OHtmc	0.00	0.00	-0.00	-17.81	17.81
r0202m	17.28	141421.36	16.65	-277215.97	277222.35
DM_K_c_	NaN	NaN	NaN	NaN	NaN
BZCOAFm	-1980.48	223606.80	-1977.34	-440299.52	436316.98
BGLYFm	377.15	173205.08	375.06	-339128.62	339890.21
GLYNATm	377.15	173205.08	376.64	-339127.03	339891.80
PHEACGLYsec	0.00	0.00	-2.88	-20.69	14.94
PCSF	0.00	200000.00	-0.28	-392035.91	392035.35
PCRESOLup	0.00	0.00	2.90	-14.92	20.71
PCSsec	0.00	0.00	-2.89	-20.71	14.92
EX_bgly[e]	NaN	NaN	NaN	NaN	NaN
EX_pheacgly[e]	NaN	NaN	NaN	NaN	NaN
EX_bz[e]	NaN	NaN	NaN	NaN	NaN
EX_pcresol[e]	NaN	NaN	NaN	NaN	NaN
EX_pcs[e]	NaN	NaN	NaN	NaN	NaN
NORMETEt	0.00	0.00	-2.86	-20.67	14.95
MEPIt	0.00	0.00	-2.87	-20.68	14.94
TREt	0.00	0.00	-0.00	-17.81	17.81
C05300t	0.00	0.00	-0.00	-17.82	17.81
RETINALt	0.00	0.00	0.00	-17.81	17.81
MALTTTRt	0.00	0.00	-0.00	-17.81	17.81
1MNCAMt	0.00	0.00	-3.03	-20.84	14.78
LEULEUt	0.00	0.00	-0.01	-17.82	17.81
GLYPROt	0.00	0.00	-0.25	-18.06	17.57
PROGLyt	0.00	0.00	-0.01	-17.82	17.81
DHBPTt	0.00	0.00	0.01	-17.81	17.82
