Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
LCAT52e	253.17	312821.28	293.17	-612872.16	613458.50
LCAT53e	174.95	312821.28	216.43	-612948.90	613381.76
LCAT57e	628.46	312821.28	658.09	-612507.25	613823.42
LCAT5e	268.17	312821.28	294.83	-612870.49	613460.16
LCAT6e	346.39	312821.28	371.57	-612793.76	613536.90
LCAT7e	1216.13	304724.71	1241.32	-596054.74	598537.37
LCAT8e	252.37	312821.28	276.07	-612889.26	613441.39
LCAT9e	245.80	296407.07	268.75	-580724.73	581262.23
SMS1	-370.15	187082.91	2347.01	-364371.12	369065.14
SMS10	-314.83	187082.91	2412.70	-364305.44	369130.84
SMS11	-228.71	187082.92	2498.82	-364219.32	369216.96
SMS12	-306.93	187082.92	2422.08	-364296.06	369140.22
SMS16	-299.03	187082.92	2431.47	-364286.68	369149.61
SMS13	-291.12	187082.92	2440.84	-364277.30	369158.99
SMS14	-369.34	187082.92	2364.11	-364354.04	369082.25
SMS15	-361.44	187082.92	2373.49	-364344.65	369091.63
SMS2	-362.24	187082.91	2356.40	-364361.74	369074.53
SMS3	-276.12	187082.91	2442.51	-364275.62	369160.65
SMS4	-354.34	187082.91	2365.78	-364352.35	369083.91
SMS5	-346.44	187082.91	2375.16	-364342.97	369093.30
SMS6	-338.54	187082.91	2384.55	-364333.59	369102.68
SMS7	-260.32	187082.91	2461.28	-364256.85	369179.42
SMS8	-244.51	187082.91	2480.05	-364238.09	369198.19
SMS9	-322.73	187082.91	2403.31	-364314.82	369121.45
XOLEST183CEH	5.00	354562.13	3.66	-694985.61	694951.37
XOLEST182CEH	5.00	354562.13	3.57	-694985.70	694951.28
XOLEST205CEH	5.00	354562.13	3.77	-694985.51	694951.49
XOLEST226CEH	5.00	354562.13	3.70	-694985.59	694951.42
MAGLINL_HSe	-585.57	100000.07	-3334.26	-199381.89	192671.82
MAGOLE_HSe	-663.79	100000.07	-3410.99	-199458.63	192595.08
LPS5e	-757.82	100000.07	-3506.50	-199554.13	192499.57
LPS6e	-742.01	100000.07	-3487.73	-199535.37	192518.34
LPS7e	-413.33	100000.07	-3162.01	-199209.66	192844.07
PCHOLMYR_HSPLA2	237.22	173205.08	256.48	-339272.98	339744.38
PCHOLOLE_HSPLA2	237.22	173205.08	260.93	-339268.54	339748.83
PEOLE_HSPLA2	-811.33	158113.89	-788.38	-310739.10	309120.79
PCHOLPALME_HSPLA2	-820.57	187082.88	-799.83	-367529.77	365888.55
PCHOLPALM_HSPLA2	-898.79	187082.88	-876.57	-367606.51	365811.81
PEPALM_HSPLA2	-905.35	158113.89	-883.88	-310834.61	309025.28
PAILPALM_HSPLA2	-999.81	173205.09	-977.59	-340507.07	338510.32
PCHOLSTE_HSPLA2	237.22	173205.08	262.41	-339267.06	339750.31
PCHOL2LINL_HSPLA2	-716.57	187082.88	-607.36	-367337.31	366081.02
PE2LINL_HSPLA2	-731.04	158113.89	-709.56	-310660.29	309199.60
PCHOL2OLE_HSPLA2	-802.69	187082.88	-778.99	-367508.93	365909.39
PCHOL2PALM_HSPLA2	-136.77	200000.01	-245.02	-392292.54	391760.93
PCHOL2STE_HSPLA2	-882.98	187082.88	-857.80	-367587.74	365830.58
PCHOLN15_HSPLA2	-906.69	187082.88	-885.95	-367615.89	365802.43
PCHOLAR_HSPLA2	-554.30	187082.88	-532.08	-367262.03	366156.30
PCHOLN183_HSPLA2	-648.33	187082.88	-627.59	-367357.53	366060.79
PCHOLN1836_HSPLA2	-648.33	187082.88	-627.59	-367357.53	366060.79
PCHOLN19_HSPLA2	-875.08	187082.88	-848.42	-367578.36	365839.96
PCHOLN201_HSPLA2	-788.96	187082.88	-762.29	-367492.24	365926.09
PCHOLN204_HSPLA2	237.22	173205.08	259.44	-339270.02	339747.35
PCHOLN205_HSPLA2	-476.08	187082.88	-455.34	-367185.29	366233.04
PCHOLN224_HSPLA2	-538.50	187082.88	-513.31	-367243.26	366175.07
PCHOLN225_HSPLA2	-460.28	187082.88	-436.58	-367166.53	366251.81
PCHOLN2254_HSPLA2	-460.28	187082.88	-436.58	-367166.53	366251.81
PCHOLN226_HSPLA2	-382.06	187082.88	-359.84	-367089.79	366328.55
PEAR_HSPLA2	-560.87	158113.89	-539.40	-310490.13	309369.77
PE203_HSPLA2	-639.09	158113.89	-616.13	-310566.86	309293.03
PE226_HSPLA2	237.22	173205.08	260.19	-339269.28	339748.09
PE224_HSPLA2	-545.06	158113.89	-520.63	-310471.36	309388.54
PEDH203_HSPLA2	-639.09	158113.89	-616.13	-310566.86	309293.03
PEDH12_HSPLA2	-936.96	158113.89	-921.42	-310872.14	308987.74
PEDH14_HSPLA2	-921.16	158113.89	-902.65	-310853.37	309006.51
PEDH161_HSPLA2	-827.14	158113.89	-807.14	-310757.87	309102.02
PEDH13_HSPLA2	-929.06	158113.89	-912.03	-310862.76	308997.13
PEDH15_HSPLA2	-911.18	158113.89	-891.19	-310841.92	309017.97
PEDH17_HSPLA2	-897.45	158113.89	-874.50	-310825.22	309034.67
PCHOLN203_HSPLA2	-632.52	187082.88	-608.82	-367338.77	366079.56
PAILAR_HSPLA2	-655.33	173205.09	-633.11	-340162.59	338854.81
PCHOLN24_HSPLA2	237.22	173205.08	271.30	-339258.17	339759.20
PCHOLN261_HSPLA2	-741.55	187082.88	-705.99	-367435.94	365982.39
PCHOLN281_HSPLA2	-725.74	187082.88	-687.22	-367417.18	366001.16
PCHOLN28_HSPLA2	-803.96	187082.88	-763.96	-367493.91	365924.42
PCHOLDOC_HSPLA2	-350.45	187082.88	-322.30	-367052.26	366366.09
PCHOLDEIC_HSPLA2	-710.74	187082.88	-685.56	-367415.50	366002.82
PCHOLDET_HSPLA2	-632.52	187082.88	-608.82	-367338.77	366079.56
PCHOLHEP_HSPLA2	237.22	173205.08	260.93	-339268.54	339748.83
PCHOLLINL_HSPLA2	-726.55	187082.88	-704.32	-367434.27	365984.05
PELINL_HSPLA2	-733.11	158113.89	-711.64	-310662.37	309197.53
CE4843HYDc	6.03	282842.73	5.42	-554411.08	554371.64
HXCOAc	6.03	282842.73	5.46	-554411.02	554371.67
TETDECA511ACc	-2781.05	223606.81	-2770.23	-441084.32	435493.58
HDCAc	6.03	282842.73	5.42	-554411.07	554371.64
GPDDACHOL	-198.94	158113.89	-244.14	-310194.88	309665.03
ACLYSHYc	62.33	100000.00	62.63	-195984.88	196068.58
HMCARNc	-1800.62	100000.02	-1801.53	-197851.26	194233.24
METTRANSc	-314.67	100000.02	-314.70	-196350.36	195720.96
METDECARc	-73.57	77.02	-72.83	-271.29	84.07
3MTPte	0.00	47.24	0.00	-110.39	110.39
EX_3mtp[e]	NaN	NaN	NaN	NaN	NaN
ELAIDCRNte	0.00	200000.01	3.01	-392010.53	392057.60
GLYC2P3Pc	-2.07	46.41	-2.34	-111.12	106.43
LNLCCRNNAt	0.00	200000.01	3.01	-392010.53	392057.61
PHLACHt	0.00	59.38	0.00	-134.19	134.20
TTDCRNNAt	0.00	200000.01	3.01	-392010.52	392057.60
12HPETATP	-857.26	200000.01	-862.04	-392925.53	391143.72
15HPETATP	-857.26	200000.01	-862.04	-392925.54	391143.72
15KPROSTGF2t	0.00	76.92	0.00	-186.39	186.39
21HPRGNLONEt1	-857.26	381725.42	-859.15	-749104.46	747328.42
21HPRGNLONEt2	0.00	354562.12	0.00	-694959.56	694959.56
2OXOADPt	0.00	100.07	0.00	-231.76	231.76
34HPLte	0.00	81649.67	-0.01	-160051.19	160051.16
3HMPtd	0.00	34.65	-2.89	-88.62	82.84
3HPPNOHGLUCte	0.00	141421.36	-5.79	-277209.46	277197.88
3HPPPNOHc	-229.09	200000.02	-229.44	-392256.65	391828.59
3HPPt	0.00	34.34	-2.89	-88.01	82.22
3MHISt1	0.00	141421.36	3.14	-277196.23	277243.58
3MHISt2	0.00	30.20	-0.15	-94.97	94.67
3MHISt3	0.00	32.78	-0.15	-100.03	99.73
3MOXTYRt	0.00	141421.36	2.88	-277200.79	277206.56
3UIBtd	0.00	39.11	-2.89	-97.35	91.57
4AABUTNt	0.00	141421.36	2.67	-277201.00	277206.34
4TMEABUTNt1	0.00	200000.00	4.19	-392009.32	392058.78
4TMEABUTNt2	0.00	141421.37	4.08	-277199.61	277207.78
56DTHMt	0.00	141421.36	3.04	-277196.34	277243.48
56DTHMtd	0.00	33.84	0.03	-84.12	84.18
56DURAt	0.00	141421.36	3.01	-277196.36	277243.46
56DURAtd	0.00	32.82	0.01	-82.13	82.15
5AOPt	0.00	91.51	5.39	-191.78	202.56
5HPETATP	-857.26	200000.01	-862.05	-392925.54	391143.72
5HPETtd	0.00	141421.36	-2.89	-277206.56	277200.78
7DHCHSTEROLt	-857.26	381725.43	-859.15	-749104.47	747328.44
7DHCHSTEROLtd	0.00	354562.13	0.00	-694959.58	694959.58
ABT_Dt	0.00	10.17	-0.00	-37.75	37.75
ABT_Dt2	0.00	46.60	-2.89	-112.05	106.26
ABTD1	49.21	163299.34	48.84	-320052.97	320136.67
ACGLUtd	0.00	141421.36	-5.74	-277209.42	277197.94
ACGLYtc	0.00	141421.36	-15.09	-277218.76	277188.58
ACGLYte	0.00	141421.36	-2.84	-277206.51	277200.84
ACLYSt	0.00	18.38	0.12	-53.72	53.96
ACLYStm	0.00	18.38	-0.25	-54.09	53.58
ACORNt	0.00	18.10	0.10	-53.18	53.38
ACTHRtc	0.00	141421.36	-15.09	-277218.76	277188.59
ACTHRte	0.00	141421.36	-2.84	-277206.51	277200.84
ADPACtd	0.00	69.69	-5.79	-160.19	148.61
ADPOHt	0.00	69.35	-5.79	-159.52	147.95
ALLTNt	0.00	44.51	0.28	-104.77	105.34
AMETt	0.00	141421.36	2.88	-277200.80	277206.56
AND19ONEt	0.00	354562.12	0.00	-694959.56	694959.56
ARACHETH	1180.02	158113.90	1174.78	-308775.96	311083.97
BILIVERDt	0.00	141421.49	-2.67	-277202.30	277238.04
C02356t	0.00	8.87	-0.01	-35.22	35.19
C02712te	0.00	200000.01	0.20	-392013.34	392054.80
C02712tm	0.00	141421.37	15.16	-277188.54	277218.86
C03990ATP	-857.26	381725.42	-862.04	-749107.35	747325.53
C03990t	0.00	381725.42	0.11	-748195.22	748236.51
C03990tr	0.00	354562.12	0.00	-694959.57	694959.57
C03990tx	0.00	354562.12	1.19	-694958.37	694960.76
C04483t1	-857.26	381725.42	-862.04	-749107.35	747325.53
C04483t2	0.00	354562.12	-0.06	-694977.44	694977.32
C04717ATP	-857.26	200000.01	-862.04	-392925.53	391143.72
C04717td	0.00	141421.36	-2.89	-277206.56	277200.78
C04805ATP	-857.26	141421.38	-862.04	-278111.43	276329.61
C04805td	0.00	65.44	-2.89	-148.97	143.18
C05463t1	-857.26	419182.90	-861.97	-822523.92	820742.25
C05463t2	0.00	394606.51	0.02	-773464.37	773464.40
C05953t	0.00	83.52	0.00	-199.32	199.33
C05953tm	0.00	76.11	-14.96	-181.95	152.03
C05957t	0.00	83.52	0.00	-199.32	199.33
C05957td	0.00	76.11	-2.89	-169.88	164.09
C06314t	0.00	78.01	0.00	-170.71	170.71
C06315t	0.00	78.01	0.00	-170.71	170.72
C06439t	0.00	77.28	0.00	-187.10	187.10
C11695td	0.00	58.99	0.13	-133.30	133.55
C14768ATP	-857.26	141421.38	-862.05	-278111.43	276329.61
C14768td	0.00	66.39	-2.89	-150.84	145.05
C14769td1	0.00	66.39	-2.89	-150.84	145.05
C14769td2	-857.26	141421.38	-862.05	-278111.43	276329.61
EX_C14769[e]	NaN	NaN	NaN	NaN	NaN
C14770ATP	-857.26	141421.38	-862.04	-278111.43	276329.61
C14771ATP	-857.26	141421.38	-862.04	-278111.43	276329.61
C14825ATP	-857.26	141421.38	-862.04	-278111.42	276329.60
C14825td	0.00	56.49	-2.89	-131.42	125.64
C14826ATP	-857.26	141421.38	-862.04	-278111.42	276329.61
C14826td	0.00	56.49	-2.89	-131.42	125.64
CE0328t	-857.26	141421.39	-862.04	-278111.45	276329.63
CE0955te	0.00	73.10	0.00	-178.90	178.90
CE0955tr	0.00	64.50	0.00	-144.24	144.24
CE1243ATP	-857.26	141421.38	-862.04	-278111.42	276329.60
CE1273t1	-857.26	381725.42	-859.15	-749104.46	747328.42
CE1273t2	0.00	354562.12	2.83	-694974.55	694980.21
CE1297t	-857.26	381725.44	-859.15	-749104.49	747328.46
CE1297td	0.00	354562.14	0.00	-694959.60	694959.60
CE1556td	0.00	141421.36	-2.86	-277206.53	277200.82
CE2028t	0.00	35.81	-1.70	-89.71	86.30
CE2176t	0.00	30.19	0.01	-94.79	94.81
CE2445t	-857.26	141421.38	-859.15	-278108.54	276332.51
CE2510t	-857.26	141421.38	-859.15	-278108.53	276332.50
CE2513ATP	-857.26	141421.38	-862.04	-278111.43	276329.61
CE2513td	0.00	65.44	-2.89	-148.97	143.19
CE2537ATP	-857.26	141421.38	-859.15	-278108.53	276332.50
CE4843t	-857.26	141421.38	-862.04	-278111.42	276329.61
CE4843td	0.00	58.93	-2.89	-136.20	130.42
CE5304t	0.00	74.15	2.90	-178.07	183.86
CE6031t	0.00	381725.42	-2.89	-748202.52	748196.74
CE6247t	-857.26	141421.38	-862.04	-278111.43	276329.61
CE7082ATP	-857.26	141421.39	-859.15	-278108.54	276332.51
CE7083t	-857.26	141421.39	-862.04	-278111.44	276329.62
CE7172ATP	-857.26	141421.38	-862.04	-278111.43	276329.61
CORTSNt	0.00	354562.12	0.00	-694959.56	694959.56
CORTSNti	0.00	354562.12	0.00	-694959.56	694959.56
DIDECAETH	1134.51	122474.49	1122.52	-238974.99	241178.46
DIHOLINETH	1134.51	122474.50	1122.55	-238974.97	241178.51
DOCOHEXETHc	508.66	141421.37	495.23	-276738.15	277687.04
DOCTETETH	1134.51	122474.51	1122.52	-238975.01	241178.49
DODECANACt	-857.26	141421.39	-864.93	-278114.33	276326.73
DODECANACtd	0.00	73.14	-5.78	-166.94	155.38
ELAIDCRNtd	0.00	141421.37	0.00	-277203.70	277203.70
EX_12HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_15HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_15kprostgf2[e]	NaN	NaN	NaN	NaN	NaN
EX_21hprgnlone[e]	NaN	NaN	NaN	NaN	NaN
EX_2oxoadp[e]	NaN	NaN	NaN	NaN	NaN
EX_34hpl[e]	NaN	NaN	NaN	NaN	NaN
EX_3hmp[e]	NaN	NaN	NaN	NaN	NaN
EX_3hpp[e]	NaN	NaN	NaN	NaN	NaN
EX_3hpppnohgluc[e]	NaN	NaN	NaN	NaN	NaN
EX_3mhis[e]	NaN	NaN	NaN	NaN	NaN
EX_3uib[e]	NaN	NaN	NaN	NaN	NaN
EX_4aabutn[e]	NaN	NaN	NaN	NaN	NaN
EX_4tmeabutn[e]	NaN	NaN	NaN	NaN	NaN
EX_56dthm[e]	NaN	NaN	NaN	NaN	NaN
EX_56dura[e]	NaN	NaN	NaN	NaN	NaN
EX_5HPET[e]	NaN	NaN	NaN	NaN	NaN
EX_7dhchsterol[e]	NaN	NaN	NaN	NaN	NaN
EX_acgly[e]	NaN	NaN	NaN	NaN	NaN
EX_aclys[e]	NaN	NaN	NaN	NaN	NaN
EX_acorn[e]	NaN	NaN	NaN	NaN	NaN
EX_acthr_L[e]	NaN	NaN	NaN	NaN	NaN
EX_adpac[e]	NaN	NaN	NaN	NaN	NaN
EX_adpoh[e]	NaN	NaN	NaN	NaN	NaN
EX_amet[e]	NaN	NaN	NaN	NaN	NaN
EX_and19one[e]	NaN	NaN	NaN	NaN	NaN
EX_aracheth[e]	NaN	NaN	NaN	NaN	NaN
EX_biliverd[e]	NaN	NaN	NaN	NaN	NaN
EX_C02356[e]	NaN	NaN	NaN	NaN	NaN
EX_C02712[e]	NaN	NaN	NaN	NaN	NaN
EX_C04717[e]	NaN	NaN	NaN	NaN	NaN
EX_C04805[e]	NaN	NaN	NaN	NaN	NaN
EX_C05957[e]	NaN	NaN	NaN	NaN	NaN
EX_C06314[e]	NaN	NaN	NaN	NaN	NaN
EX_C06315[e]	NaN	NaN	NaN	NaN	NaN
EX_C11695[e]	NaN	NaN	NaN	NaN	NaN
EX_C14768[e]	NaN	NaN	NaN	NaN	NaN
EX_C14770[e]	NaN	NaN	NaN	NaN	NaN
EX_C14771[e]	NaN	NaN	NaN	NaN	NaN
EX_C14825[e]	NaN	NaN	NaN	NaN	NaN
EX_C14826[e]	NaN	NaN	NaN	NaN	NaN
EX_CE0955[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1273[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1557[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2028[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2176[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2445[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2537[e]	NaN	NaN	NaN	NaN	NaN
EX_CE4843[e]	NaN	NaN	NaN	NaN	NaN
EX_CE5304[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6031[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6247[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7082[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7083[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7172[e]	NaN	NaN	NaN	NaN	NaN
EX_cortsn[e]	NaN	NaN	NaN	NaN	NaN
EX_didecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_diholineth[e]	NaN	NaN	NaN	NaN	NaN
EX_docohxeth[e]	NaN	NaN	NaN	NaN	NaN
EX_docteteth[e]	NaN	NaN	NaN	NaN	NaN
EX_dodecanac[e]	NaN	NaN	NaN	NaN	NaN
EX_elaidcrn[e]	NaN	NaN	NaN	NaN	NaN
EX_forglu[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00900[e]	NaN	NaN	NaN	NaN	NaN
EX_hepdeceth[e]	NaN	NaN	NaN	NaN	NaN
EX_hexdeceeth[e]	NaN	NaN	NaN	NaN	NaN
EX_hexdiac[e]	NaN	NaN	NaN	NaN	NaN
EX_hgentis[e]	NaN	NaN	NaN	NaN	NaN
EX_hmcarn[e]	NaN	NaN	NaN	NaN	NaN
EX_hmcr[e]	NaN	NaN	NaN	NaN	NaN
EX_hxcoa[e]	NaN	NaN	NaN	NaN	NaN
EX_leuktrB4wcooh[e]	NaN	NaN	NaN	NaN	NaN
EX_leuktrB4woh[e]	NaN	NaN	NaN	NaN	NaN
EX_lineth[e]	NaN	NaN	NaN	NaN	NaN
EX_lnlccrn[e]	NaN	NaN	NaN	NaN	NaN
EX_Lpipecol[e]	NaN	NaN	NaN	NaN	NaN
EX_lthstrl[e]	NaN	NaN	NaN	NaN	NaN
EX_magarachi_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_maglinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_magste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_mev_R[e]	NaN	NaN	NaN	NaN	NaN
EX_mi1p_D[e]	NaN	NaN	NaN	NaN	NaN
EX_Nacasp[e]	NaN	NaN	NaN	NaN	NaN
EX_nwharg[e]	NaN	NaN	NaN	NaN	NaN
EX_oleth[e]	NaN	NaN	NaN	NaN	NaN
EX_pailar_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pailpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pailste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2linl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2ole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2palm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchol2ste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholar_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholdoc_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholeic_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholet_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholhep_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pchollinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholmyr_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn15_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn183_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn1836_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn19_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn201_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn204_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn205_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn224_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn225_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn2254_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn226_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn24_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn261_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn28_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholn281_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholpalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholpalme_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcholste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pcollg5hlys[e]	NaN	NaN	NaN	NaN	NaN
EX_pe12_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe13_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe14_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe15_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe161_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe17_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe224_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe226_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pe2linl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pear_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pedh203_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pelinl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pendecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_peole_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pepalm_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_peste_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_pmeth[e]	NaN	NaN	NaN	NaN	NaN
EX_saccrp_L[e]	NaN	NaN	NaN	NaN	NaN
EX_sebacid[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln180241_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18114_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18115_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18116_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181161_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18117_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18118_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181181_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18120_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181201_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18121_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18122_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln181221_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln18123_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln1824_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_sphmyln1825_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_steeth[e]	NaN	NaN	NaN	NaN	NaN
EX_subeac[e]	NaN	NaN	NaN	NaN	NaN
EX_tetdeca511ac[e]	NaN	NaN	NaN	NaN	NaN
EX_tetdecaeth[e]	NaN	NaN	NaN	NaN	NaN
EX_thrnt[e]	NaN	NaN	NaN	NaN	NaN
EX_tmlys[e]	NaN	NaN	NaN	NaN	NaN
EX_trideceth[e]	NaN	NaN	NaN	NaN	NaN
EX_ttdcrn[e]	NaN	NaN	NaN	NaN	NaN
EX_txb2[e]	NaN	NaN	NaN	NaN	NaN
EX_urcan[e]	NaN	NaN	NaN	NaN	NaN
EX_wharachd[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest181_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest182_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest183_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest204_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest205_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_xolest226_hs[e]	NaN	NaN	NaN	NaN	NaN
FORGLUt	0.00	72.38	-5.79	-165.47	153.90
GALTt	0.00	11.78	0.00	-40.90	40.90
GLYACm	134.56	300000.01	134.00	-587887.75	588167.22
LYSACm	-56.30	300000.01	-57.01	-588078.75	587976.22
GLYC_Rt	0.00	34.29	-2.89	-87.92	82.14
GLYC2Pte	0.00	102.15	0.08	-217.94	218.10
GLYCLTtd	0.00	34.33	-2.89	-88.00	82.21
HC00319t1	0.00	141421.37	-2.85	-277224.36	277218.67
HC00319t2	0.00	82.80	-2.91	-200.83	195.01
HC00900t1	0.00	83.06	0.86	-197.56	199.28
HC00900t2	0.00	77.61	0.10	-187.64	187.84
HC00900t3	0.00	141421.37	0.28	-277221.24	277221.80
HC00900t4	0.00	70.24	-0.27	-161.68	171.83
HC02149td	0.00	141421.36	0.00	-277203.69	277203.69
HEPDECETH	1148.24	122474.49	1139.21	-238958.30	241195.16
HEXDECEETH	1053.74	122474.49	1131.11	-238966.40	241187.06
HEXDIACATP	-857.26	141421.39	-864.93	-278114.33	276326.74
HEXDIACtd	0.00	77.08	-5.78	-174.67	163.12
HGENTISt	0.00	81649.66	-2.91	-160054.06	160048.25
HMCARNt	0.00	141421.37	3.38	-277218.13	277224.88
HMCRNt	0.00	24.08	-0.01	-65.03	65.00
HPPPNte	0.00	81649.67	0.01	-160051.16	160051.19
HXCOAm	6.03	282842.73	5.28	-554400.06	554380.54
HXCOAte	0.00	282842.73	-11.40	-554400.96	554378.15
HXCOAtx	0.00	282842.73	5.02	-554384.54	554394.57
HXCOAx	6.03	282842.73	5.56	-554413.69	554383.25
IND3ACt	0.00	45.93	-2.89	-110.74	104.95
LCYSTt	0.00	331662.48	-0.15	-650167.77	650085.33
LEUKTRB4WCOOHt	-857.26	141421.40	-864.94	-278114.35	276326.74
LEUKTRB4WOHt	-857.26	141421.38	-862.04	-278111.43	276329.61
LEUKTRB4WOHtr	-857.26	141421.38	-859.15	-278110.38	276350.51
LNLCCRNtd	0.00	141421.37	0.00	-277203.70	277203.71
LPIPECOLt	0.00	141421.36	3.00	-277196.37	277243.44
LPIPECOLtx	0.00	141421.36	1.02	-277222.83	277234.39
LTHSTRLABCt	-857.26	381725.42	-859.15	-749104.46	747328.42
